word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
acquisitions,"['AE', 'K', 'W', 'AH', 'Z', 'IH', 'SH', 'AH', 'N', 'Z']","['ac', 'quis', 'i', 'tions']","['acqu', 'isitions']",0.3333333333333333,4.9e-06,"[2, 24, 36, 3, 38, 10, 32, 3]"
subsidiaries,"['S', 'AH', 'B', 'S', 'IH', 'D', 'IY', 'EH', 'R', 'IY', 'Z']","['sub', 'si', 'di', 'ar', 'ies']","['subs', 'idi', 'aries']",0.3333333333333333,3.8e-06,"[31, 3, 16, 31, 10, 18, 11, 7]"
jefferson,"['JH', 'EH', 'F', 'ER', 'S', 'AH', 'N']","['jef', 'fer', 'son']","['jeff', 'erson']",0.3333333333333333,1e-05,"[23, 7, 20, 8, 31, 3, 27, 0]"
remedy,"['R', 'EH', 'M', 'AH', 'D', 'IY']","['rem', 'edy']","['re', 'medy']",0.3333333333333333,6.61e-06,"[30, 7, 26, 3, 18, 11, 0, 0]"
satisfactory,"['S', 'AE', 'T', 'AH', 'S', 'F', 'AE', 'K', 'T', 'R', 'IY']","['sat', 'is', 'fact', 'ory']","['s', 'atisfactory']",0.3333333333333333,3.72e-06,"[31, 2, 33, 3, 31, 20, 2, 24]"
voluntary,"['V', 'AA', 'L', 'AH', 'N', 'T', 'EH', 'R', 'IY']","['vol', 'un', 'tary']","['v', 'oluntary']",0.3333333333333333,1.02e-05,"[35, 1, 25, 3, 27, 33, 7, 30]"
requiring,"['R', 'IY', 'K', 'W', 'AY', 'ER', 'IH', 'NG']","['re', 'quir', 'ing']","['requ', 'iring']",0.3333333333333333,1.38e-05,"[30, 11, 24, 36, 6, 8, 10, 28]"
aerial,"['EH', 'R', 'IY', 'AH', 'L']","['aer', 'i', 'al']",['aerial'],0.3333333333333333,8.13e-06,"[7, 30, 11, 3, 25, 0, 0, 0]"
calendars,"['K', 'AE', 'L', 'AH', 'N', 'D', 'ER', 'Z']","['cal', 'en', 'dars']","['calend', 'ars']",0.3333333333333333,2e-06,"[24, 2, 25, 3, 27, 18, 8, 38]"
valium,"['V', 'EY', 'L', 'IY', 'AH', 'M']","['vali', 'um']","['val', 'ium']",0.3333333333333333,8.91e-07,"[35, 9, 25, 11, 3, 26, 0, 0]"
numerical,"['N', 'UW', 'M', 'EH', 'R', 'AH', 'K', 'AH', 'L']","['nu', 'mer', 'ic', 'al']",['numerical'],0.3333333333333333,4.47e-06,"[27, 15, 26, 7, 30, 3, 24, 3]"
swaziland,"['S', 'W', 'AA', 'Z', 'IH', 'L', 'AH', 'N', 'D']","['swazi', 'l', 'and']","['sw', 'aziland']",0.3333333333333333,6.61e-07,"[31, 36, 1, 38, 10, 25, 3, 27]"
varieties,"['V', 'ER', 'AY', 'AH', 'T', 'IY', 'Z']","['vari', 'et', 'ies']","['var', 'ieties']",0.3333333333333333,8.91e-06,"[35, 8, 6, 3, 33, 11, 38, 0]"
contributing,"['K', 'AH', 'N', 'T', 'R', 'IH', 'B', 'Y', 'UW', 'T', 'IH', 'NG']","['con', 'trib', 'ut', 'ing']","['cont', 'ributing']",0.3333333333333333,1.2e-05,"[24, 3, 27, 33, 30, 10, 16, 37]"
agricultural,"['AE', 'G', 'R', 'AH', 'K', 'AH', 'L', 'CH', 'ER', 'AH', 'L']","['ag', 'ri', 'cul', 'tur', 'al']",['agricultural'],0.3333333333333333,2.19e-05,"[2, 21, 30, 3, 24, 3, 25, 17]"
liability,"['L', 'AY', 'AH', 'B', 'IH', 'L', 'IH', 'T', 'IY']","['li', 'ab', 'il', 'ity']",['liability'],0.3333333333333333,1.45e-05,"[25, 6, 3, 16, 10, 25, 10, 33]"
superb,"['S', 'UH', 'P', 'ER', 'B']","['su', 'perb']","['super', 'b']",0.3333333333333333,9.12e-06,"[31, 14, 29, 8, 16, 0, 0, 0]"
refuse,"['R', 'AH', 'F', 'Y', 'UW', 'Z']","['re', 'fuse']","['ref', 'use']",0.3333333333333333,2.45e-05,"[30, 3, 20, 37, 15, 38, 0, 0]"
immediate,"['IH', 'M', 'IY', 'D', 'IY', 'AH', 'T']","['im', 'me', 'di', 'ate']",['immediate'],0.3333333333333333,3.31e-05,"[10, 26, 11, 18, 11, 3, 33, 0]"
scientist,"['S', 'AY', 'AH', 'N', 'T', 'IH', 'S', 'T']","['sci', 'ent', 'ist']","['scienti', 'st']",0.3333333333333333,1.62e-05,"[31, 6, 3, 27, 33, 10, 31, 33]"
hiring,"['HH', 'AY', 'R', 'IH', 'NG']","['hir', 'ing']","['hi', 'ring']",0.3333333333333333,1.7e-05,"[22, 6, 30, 10, 28, 0, 0, 0]"
distributors,"['D', 'IH', 'S', 'T', 'R', 'IH', 'B', 'Y', 'AH', 'T', 'ER', 'Z']","['dis', 'trib', 'ut', 'ors']","['dist', 'ributors']",0.3333333333333333,3.98e-06,"[18, 10, 31, 33, 30, 10, 16, 37]"
dallas,"['D', 'AE', 'L', 'AH', 'S']","['dal', 'las']","['d', 'allas']",0.3333333333333333,2.63e-05,"[18, 2, 25, 3, 31, 0, 0, 0]"
officials,"['AH', 'F', 'IH', 'SH', 'AH', 'L', 'Z']","['of', 'fi', 'cials']","['offic', 'ials']",0.3333333333333333,4.79e-05,"[3, 20, 10, 32, 3, 25, 38, 0]"
hospitals,"['HH', 'AA', 'S', 'P', 'IH', 'T', 'AH', 'L', 'Z']","['hos', 'pit', 'als']","['hosp', 'itals']",0.3333333333333333,2.14e-05,"[22, 1, 31, 29, 10, 33, 3, 25]"
educators,"['EH', 'JH', 'AH', 'K', 'EY', 'T', 'ER', 'Z']","['edu', 'cat', 'ors']","['educ', 'ators']",0.3333333333333333,6.61e-06,"[7, 23, 3, 24, 9, 33, 8, 38]"
hungarian,"['HH', 'AH', 'NG', 'G', 'EH', 'R', 'IY', 'AH', 'N']","['hun', 'gari', 'an']","['hung', 'arian']",0.3333333333333333,6.17e-06,"[22, 3, 28, 21, 7, 30, 11, 3]"
henderson,"['HH', 'EH', 'N', 'D', 'ER', 'S', 'AH', 'N']","['hende', 'r', 'son']","['hend', 'erson']",0.3333333333333333,8.51e-06,"[22, 7, 27, 18, 8, 31, 3, 27]"
unemployment,"['AH', 'N', 'IH', 'M', 'P', 'L', 'OY', 'M', 'AH', 'N', 'T']","['un', 'em', 'ploy', 'ment']","['une', 'mployment']",0.3333333333333333,1.66e-05,"[3, 27, 10, 26, 29, 25, 13, 26]"
escort,"['EH', 'S', 'K', 'AO', 'R', 'T']","['es', 'cort']","['esc', 'ort']",0.3333333333333333,1e-05,"[7, 31, 24, 4, 30, 33, 0, 0]"
novels,"['N', 'AA', 'V', 'AH', 'L', 'Z']","['nov', 'els']","['novel', 's']",0.3333333333333333,1.26e-05,"[27, 1, 35, 3, 25, 38, 0, 0]"
maternity,"['M', 'AH', 'T', 'ER', 'N', 'IH', 'T', 'IY']","['ma', 'ter', 'nity']","['matern', 'ity']",0.3333333333333333,4.57e-06,"[26, 3, 33, 8, 27, 10, 33, 11]"
motels,"['M', 'OW', 'T', 'EH', 'L', 'Z']","['mo', 'tels']","['m', 'otels']",0.3333333333333333,7.94e-07,"[26, 12, 33, 7, 25, 38, 0, 0]"
unions,"['Y', 'UW', 'N', 'Y', 'AH', 'N', 'Z']","['uni', 'ons']","['un', 'ions']",0.3333333333333333,1.74e-05,"[37, 15, 27, 37, 3, 27, 38, 0]"
wednesday,"['W', 'EH', 'N', 'Z', 'D', 'IY']","['wed', 'nes', 'day']","['w', 'ednesday']",0.3333333333333333,3.89e-05,"[36, 7, 27, 38, 18, 11, 0, 0]"
kansas,"['K', 'AE', 'N', 'Z', 'AH', 'S']","['kan', 'sas']","['k', 'ansas']",0.3333333333333333,2.34e-05,"[24, 2, 27, 38, 3, 31, 0, 0]"
fetish,"['F', 'EH', 'T', 'IH', 'SH']","['fet', 'ish']","['fe', 'tish']",0.3333333333333333,3.89e-06,"[20, 7, 33, 10, 32, 0, 0, 0]"
occasions,"['AH', 'K', 'EY', 'ZH', 'AH', 'N', 'Z']","['oc', 'ca', 'sions']","['occas', 'ions']",0.3333333333333333,1.82e-05,"[3, 24, 9, 39, 3, 27, 38, 0]"
operating,"['AA', 'P', 'ER', 'EY', 'T', 'IH', 'NG']","['op', 'er', 'at', 'ing']",['operating'],0.3333333333333333,5.62e-05,"[1, 29, 8, 9, 33, 10, 28, 0]"
appreciation,"['AH', 'P', 'R', 'IY', 'SH', 'IY', 'EY', 'SH', 'AH', 'N']","['ap', 'pre', 'ci', 'ation']","['app', 'reciation']",0.3333333333333333,1.32e-05,"[3, 29, 30, 11, 32, 11, 9, 32]"
addiction,"['AH', 'D', 'IH', 'K', 'SH', 'AH', 'N']","['ad', 'dic', 'tion']","['add', 'iction']",0.3333333333333333,1.38e-05,"[3, 18, 10, 24, 32, 3, 27, 0]"
musicians,"['M', 'Y', 'UW', 'Z', 'IH', 'SH', 'AH', 'N', 'Z']","['mu', 'si', 'cians']","['mus', 'icians']",0.3333333333333333,1.23e-05,"[26, 37, 15, 38, 10, 32, 3, 27]"
syndicate,"['S', 'IH', 'N', 'D', 'IH', 'K', 'AH', 'T']","['syn', 'dic', 'ate']","['synd', 'icate']",0.3333333333333333,3.24e-06,"[31, 10, 27, 18, 10, 24, 3, 33]"
fingering,"['F', 'IH', 'NG', 'G', 'ER', 'IH', 'NG']","['fin', 'ger', 'ing']","['fing', 'ering']",0.3333333333333333,1.07e-06,"[20, 10, 28, 21, 8, 10, 28, 0]"
editor,"['EH', 'D', 'AH', 'T', 'ER']","['ed', 'it', 'or']",['editor'],0.3333333333333333,4.17e-05,"[7, 18, 3, 33, 8, 0, 0, 0]"
titans,"['T', 'AY', 'T', 'AH', 'N', 'Z']","['ti', 'tans']","['tit', 'ans']",0.3333333333333333,7.94e-06,"[33, 6, 33, 3, 27, 38, 0, 0]"
centuries,"['S', 'EH', 'N', 'CH', 'ER', 'IY', 'Z']","['cen', 'tur', 'ies']","['cent', 'uries']",0.3333333333333333,2.09e-05,"[31, 7, 27, 17, 8, 11, 38, 0]"
gospel,"['G', 'AA', 'S', 'P', 'AH', 'L']","['gos', 'pel']","['g', 'ospel']",0.3333333333333333,1.51e-05,"[21, 1, 31, 29, 3, 25, 0, 0]"
nudist,"['N', 'UW', 'D', 'IH', 'S', 'T']","['nud', 'ist']","['nu', 'dist']",0.3333333333333333,6.46e-07,"[27, 15, 18, 10, 31, 33, 0, 0]"
median,"['M', 'IY', 'D', 'IY', 'AH', 'N']","['me', 'di', 'an']",['median'],0.3333333333333333,1.12e-05,"[26, 11, 18, 11, 3, 27, 0, 0]"
incest,"['IH', 'N', 'S', 'EH', 'S', 'T']","['in', 'cest']","['inc', 'est']",0.3333333333333333,2.29e-06,"[10, 27, 31, 7, 31, 33, 0, 0]"
medium,"['M', 'IY', 'D', 'IY', 'AH', 'M']","['me', 'di', 'um']",['medium'],0.3333333333333333,4.07e-05,"[26, 11, 18, 11, 3, 26, 0, 0]"
combining,"['K', 'AH', 'M', 'B', 'AY', 'N', 'IH', 'NG']","['com', 'bin', 'ing']","['comb', 'ining']",0.3333333333333333,7.94e-06,"[24, 3, 26, 16, 6, 27, 10, 28]"
extending,"['IH', 'K', 'S', 'T', 'EH', 'N', 'D', 'IH', 'NG']","['ex', 'tend', 'ing']","['ext', 'ending']",0.3333333333333333,1.1e-05,"[10, 24, 31, 33, 7, 27, 18, 10]"
giants,"['JH', 'AY', 'AH', 'N', 'T', 'S']","['gi', 'ants']","['gian', 'ts']",0.3333333333333333,2.04e-05,"[23, 6, 3, 27, 33, 31, 0, 0]"
harper,"['HH', 'AA', 'R', 'P', 'ER']","['harp', 'er']","['har', 'per']",0.3333333333333333,1.1e-05,"[22, 1, 30, 29, 8, 0, 0, 0]"
academics,"['AE', 'K', 'AH', 'D', 'EH', 'M', 'IH', 'K', 'S']","['aca', 'dem', 'ics']","['acade', 'mics']",0.3333333333333333,6.03e-06,"[2, 24, 3, 18, 7, 26, 10, 24]"
albany,"['AO', 'L', 'B', 'AH', 'N', 'IY']","['al', 'bany']","['alb', 'any']",0.3333333333333333,6.46e-06,"[4, 25, 16, 3, 27, 11, 0, 0]"
sharon,"['SH', 'AE', 'R', 'AH', 'N']","['shar', 'on']","['sh', 'aron']",0.3333333333333333,8.32e-06,"[32, 2, 30, 3, 27, 0, 0, 0]"
capabilities,"['K', 'EY', 'P', 'AH', 'B', 'IH', 'L', 'AH', 'T', 'IY', 'Z']","['cap', 'ab', 'il', 'it', 'ies']",['capabilities'],0.3333333333333333,1.29e-05,"[24, 9, 29, 3, 16, 10, 25, 3]"
brutal,"['B', 'R', 'UW', 'T', 'AH', 'L']","['bru', 'tal']","['br', 'utal']",0.3333333333333333,1.26e-05,"[16, 30, 15, 33, 3, 25, 0, 0]"
attorneys,"['AH', 'T', 'ER', 'N', 'IY', 'Z']","['at', 'tor', 'neys']","['att', 'orneys']",0.3333333333333333,1.02e-05,"[3, 33, 8, 27, 11, 38, 0, 0]"
operators,"['AA', 'P', 'ER', 'EY', 'T', 'ER', 'Z']","['op', 'er', 'at', 'ors']",['operators'],0.3333333333333333,1.55e-05,"[1, 29, 8, 9, 33, 8, 38, 0]"
navigator,"['N', 'AE', 'V', 'AH', 'G', 'EY', 'T', 'ER']","['nav', 'ig', 'at', 'or']",['navigator'],0.3333333333333333,1.95e-06,"[27, 2, 35, 3, 21, 9, 33, 8]"
engineers,"['EH', 'N', 'JH', 'AH', 'N', 'IH', 'R', 'Z']","['en', 'gin', 'eers']","['engine', 'ers']",0.3333333333333333,2.57e-05,"[7, 27, 23, 3, 27, 10, 30, 38]"
moderator,"['M', 'AA', 'D', 'ER', 'EY', 'T', 'ER']","['mod', 'er', 'at', 'or']",['moderator'],0.3333333333333333,2.57e-06,"[26, 1, 18, 8, 9, 33, 8, 0]"
vagina,"['V', 'AH', 'JH', 'AY', 'N', 'AH']","['va', 'gina']","['vag', 'ina']",0.3333333333333333,6.61e-06,"[35, 3, 23, 6, 27, 3, 0, 0]"
lafayette,"['L', 'AA', 'F', 'IY', 'EH', 'T']","['la', 'fay', 'ette']","['laf', 'ayette']",0.3333333333333333,3.31e-06,"[25, 1, 20, 11, 7, 33, 0, 0]"
receivers,"['R', 'AH', 'S', 'IY', 'V', 'ER', 'Z']","['re', 'ceiv', 'ers']","['rece', 'ivers']",0.3333333333333333,4.68e-06,"[30, 3, 31, 11, 35, 8, 38, 0]"
confidential,"['K', 'AA', 'N', 'F', 'AH', 'D', 'EH', 'N', 'SH', 'AH', 'L']","['con', 'fid', 'en', 'tial']","['conf', 'idential']",0.3333333333333333,7.94e-06,"[24, 1, 27, 20, 3, 18, 7, 27]"
indicator,"['IH', 'N', 'D', 'AH', 'K', 'EY', 'T', 'ER']","['in', 'dic', 'at', 'or']",['indicator'],0.3333333333333333,8.32e-06,"[10, 27, 18, 3, 24, 9, 33, 8]"
indian,"['IH', 'N', 'D', 'IY', 'AH', 'N']","['in', 'di', 'an']",['indian'],0.3333333333333333,8.13e-05,"[10, 27, 18, 11, 3, 27, 0, 0]"
mathematical,"['M', 'AE', 'TH', 'AH', 'M', 'AE', 'T', 'IH', 'K', 'AH', 'L']","['math', 'em', 'at', 'ic', 'al']",['mathematical'],0.3333333333333333,1.1e-05,"[26, 2, 34, 3, 26, 2, 33, 10]"
recorders,"['R', 'IH', 'K', 'AO', 'R', 'D', 'ER', 'Z']","['re', 'cord', 'ers']","['rec', 'orders']",0.3333333333333333,1.55e-06,"[30, 10, 24, 4, 30, 18, 8, 38]"
vernon,"['V', 'ER', 'N', 'AH', 'N']","['ver', 'non']","['vern', 'on']",0.3333333333333333,6.03e-06,"[35, 8, 27, 3, 27, 0, 0, 0]"
italic,"['AY', 'T', 'AE', 'L', 'IH', 'K']","['it', 'al', 'ic']",['italic'],0.3333333333333333,5.37e-07,"[6, 33, 2, 25, 10, 24, 0, 0]"
astronomy,"['AH', 'S', 'T', 'R', 'AA', 'N', 'AH', 'M', 'IY']","['as', 'tro', 'nomy']","['ast', 'ronomy']",0.3333333333333333,4.27e-06,"[3, 31, 33, 30, 1, 27, 3, 26]"
tobago,"['T', 'AH', 'B', 'EY', 'G', 'OW']","['to', 'bago']","['tob', 'ago']",0.3333333333333333,2.57e-06,"[33, 3, 16, 9, 21, 12, 0, 0]"
generator,"['JH', 'EH', 'N', 'ER', 'EY', 'T', 'ER']","['gen', 'er', 'at', 'or']",['generator'],0.3333333333333333,8.71e-06,"[23, 7, 27, 8, 9, 33, 8, 0]"
comply,"['K', 'AH', 'M', 'P', 'L', 'AY']","['com', 'ply']","['comp', 'ly']",0.3333333333333333,1.1e-05,"[24, 3, 26, 29, 25, 6, 0, 0]"
favors,"['F', 'EY', 'V', 'ER', 'Z']","['fa', 'vors']","['fav', 'ors']",0.3333333333333333,5.5e-06,"[20, 9, 35, 8, 38, 0, 0, 0]"
elevation,"['EH', 'L', 'AH', 'V', 'EY', 'SH', 'AH', 'N']","['el', 'ev', 'a', 'tion']",['elevation'],0.3333333333333333,7.94e-06,"[7, 25, 3, 35, 9, 32, 3, 27]"
contacted,"['K', 'AA', 'N', 'T', 'AE', 'K', 'T', 'IH', 'D']","['con', 'tac', 'ted']","['conta', 'cted']",0.3333333333333333,1e-05,"[24, 1, 27, 33, 2, 24, 33, 10]"
operation,"['AA', 'P', 'ER', 'EY', 'SH', 'AH', 'N']","['op', 'er', 'a', 'tion']",['operation'],0.3333333333333333,8.32e-05,"[1, 29, 8, 9, 32, 3, 27, 0]"
vocals,"['V', 'OW', 'K', 'AH', 'L', 'Z']","['vo', 'cals']","['voc', 'als']",0.3333333333333333,8.13e-06,"[35, 12, 24, 3, 25, 38, 0, 0]"
deeper,"['D', 'IY', 'P', 'ER']","['deep', 'er']","['dee', 'per']",0.3333333333333333,2e-05,"[18, 11, 29, 8, 0, 0, 0, 0]"
vacations,"['V', 'EY', 'K', 'EY', 'SH', 'AH', 'N', 'Z']","['va', 'ca', 'tions']","['vac', 'ations']",0.3333333333333333,3.24e-06,"[35, 9, 24, 9, 32, 3, 27, 38]"
consolidated,"['K', 'AH', 'N', 'S', 'AA', 'L', 'AH', 'D', 'EY', 'T', 'AH', 'D']","['con', 'sol', 'id', 'ated']","['cons', 'olidated']",0.3333333333333333,6.61e-06,"[24, 3, 27, 31, 1, 25, 3, 18]"
catherine,"['K', 'AE', 'TH', 'ER', 'AH', 'N']","['cath', 'er', 'ine']","['c', 'atherine']",0.3333333333333333,1.29e-05,"[24, 2, 34, 8, 3, 27, 0, 0]"
optimization,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'Z', 'EY', 'SH', 'AH', 'N']","['op', 'tim', 'iz', 'a', 'tion']",['optimization'],0.3333333333333333,4.57e-06,"[1, 29, 33, 3, 26, 3, 38, 9]"
religions,"['R', 'IY', 'L', 'IH', 'JH', 'AH', 'N', 'Z']","['re', 'li', 'gions']","['relig', 'ions']",0.3333333333333333,8.13e-06,"[30, 11, 25, 10, 23, 3, 27, 38]"
desirable,"['D', 'IH', 'Z', 'AY', 'R', 'AH', 'B', 'AH', 'L']","['de', 'sir', 'able']","['des', 'irable']",0.3333333333333333,7.08e-06,"[18, 10, 38, 6, 30, 3, 16, 3]"
sexuality,"['S', 'EH', 'K', 'SH', 'UW', 'AE', 'L', 'AH', 'T', 'IY']","['sexu', 'al', 'ity']","['sex', 'uality']",0.3333333333333333,9.33e-06,"[31, 7, 24, 32, 15, 2, 25, 3]"
mutual,"['M', 'Y', 'UW', 'CH', 'AH', 'W', 'AH', 'L']","['mu', 'tu', 'al']",['mutual'],0.3333333333333333,1.82e-05,"[26, 37, 15, 17, 3, 36, 3, 25]"
championship,"['CH', 'AE', 'M', 'P', 'IY', 'AH', 'N', 'SH', 'IH', 'P']","['cham', 'pi', 'on', 'ship']","['champions', 'hip']",0.3333333333333333,3.47e-05,"[17, 2, 26, 29, 11, 3, 27, 32]"
municipal,"['M', 'Y', 'UW', 'N', 'IH', 'S', 'AH', 'P', 'AH', 'L']","['mu', 'ni', 'cip', 'al']",['municipal'],0.3333333333333333,1.74e-05,"[26, 37, 15, 27, 10, 31, 3, 29]"
erotic,"['IH', 'R', 'AA', 'T', 'IH', 'K']","['erot', 'ic']","['ero', 'tic']",0.3333333333333333,5.5e-06,"[10, 30, 1, 33, 10, 24, 0, 0]"
animation,"['AE', 'N', 'AH', 'M', 'EY', 'SH', 'AH', 'N']","['an', 'im', 'a', 'tion']",['animation'],0.3333333333333333,1.51e-05,"[2, 27, 3, 26, 9, 32, 3, 27]"
retrieval,"['R', 'IH', 'T', 'R', 'IY', 'V', 'AH', 'L']","['re', 'triev', 'al']","['retrie', 'val']",0.3333333333333333,2.14e-06,"[30, 10, 33, 30, 11, 35, 3, 25]"
civilization,"['S', 'IH', 'V', 'AH', 'L', 'IH', 'Z', 'EY', 'SH', 'AH', 'N']","['civil', 'iz', 'a', 'tion']","['civi', 'lization']",0.3333333333333333,1.02e-05,"[31, 10, 35, 3, 25, 10, 38, 9]"
actual,"['AE', 'K', 'CH', 'AH', 'W', 'AH', 'L']","['ac', 'tu', 'al']",['actual'],0.3333333333333333,7.08e-05,"[2, 24, 17, 3, 36, 3, 25, 0]"
watershed,"['W', 'AO', 'T', 'ER', 'SH', 'EH', 'D']","['wa', 'ter', 'shed']","['waters', 'hed']",0.3333333333333333,3.39e-06,"[36, 4, 33, 8, 32, 7, 18, 0]"
auburn,"['AA', 'B', 'ER', 'N']","['au', 'burn']","['aub', 'urn']",0.3333333333333333,5.25e-06,"[1, 16, 8, 27, 0, 0, 0, 0]"
animal,"['AE', 'N', 'AH', 'M', 'AH', 'L']","['an', 'im', 'al']",['animal'],0.3333333333333333,6.46e-05,"[2, 27, 3, 26, 3, 25, 0, 0]"
specifics,"['S', 'P', 'IH', 'S', 'IH', 'F', 'IH', 'K', 'S']","['spe', 'cif', 'ics']","['specific', 's']",0.3333333333333333,3.31e-06,"[31, 29, 10, 31, 10, 20, 10, 24]"
testament,"['T', 'EH', 'S', 'T', 'AH', 'M', 'AH', 'N', 'T']","['test', 'a', 'ment']","['tes', 'tament']",0.3333333333333333,1.17e-05,"[33, 7, 31, 33, 3, 26, 3, 27]"
publicity,"['P', 'AH', 'B', 'L', 'IH', 'S', 'AH', 'T', 'IY']","['pub', 'li', 'city']","['public', 'ity']",0.3333333333333333,1e-05,"[29, 3, 16, 25, 10, 31, 3, 33]"
removable,"['R', 'IH', 'M', 'UW', 'V', 'AH', 'B', 'AH', 'L']","['re', 'mov', 'able']","['remo', 'vable']",0.3333333333333333,1.95e-06,"[30, 10, 26, 15, 35, 3, 16, 3]"
constitution,"['K', 'AA', 'N', 'S', 'T', 'AH', 'T', 'UW', 'SH', 'AH', 'N']","['con', 'sti', 'tu', 'tion']","['cons', 'titution']",0.3333333333333333,3.63e-05,"[24, 1, 27, 31, 33, 3, 33, 15]"
execution,"['EH', 'K', 'S', 'AH', 'K', 'Y', 'UW', 'SH', 'AH', 'N']","['ex', 'e', 'cu', 'tion']",['execution'],0.3333333333333333,1.95e-05,"[7, 24, 31, 3, 24, 37, 15, 32]"
defensive,"['D', 'IH', 'F', 'EH', 'N', 'S', 'IH', 'V']","['de', 'fens', 'ive']","['def', 'ensive']",0.3333333333333333,2.4e-05,"[18, 10, 20, 7, 27, 31, 10, 35]"
notify,"['N', 'OW', 'T', 'AH', 'F', 'AY']","['no', 'ti', 'fy']",['notify'],0.3333333333333333,5.37e-06,"[27, 12, 33, 3, 20, 6, 0, 0]"
intellectual,"['IH', 'N', 'T', 'AH', 'L', 'EH', 'K', 'CH', 'UW', 'AH', 'L']","['in', 'tel', 'lec', 'tu', 'al']",['intellectual'],0.3333333333333333,2e-05,"[10, 27, 33, 3, 25, 7, 24, 17]"
cleveland,"['K', 'L', 'IY', 'V', 'L', 'AH', 'N', 'D']","['clev', 'e', 'land']","['cle', 'veland']",0.3333333333333333,1.86e-05,"[24, 25, 11, 35, 25, 3, 27, 18]"
necessity,"['N', 'AH', 'S', 'EH', 'S', 'AH', 'T', 'IY']","['ne', 'ces', 'sity']","['necess', 'ity']",0.3333333333333333,8.13e-06,"[27, 3, 31, 7, 31, 3, 33, 11]"
experimental,"['IH', 'K', 'S', 'P', 'EH', 'R', 'IH', 'M', 'EH', 'N', 'T', 'AH', 'L']","['ex', 'per', 'i', 'ment', 'al']",['experimental'],0.3333333333333333,1.91e-05,"[10, 24, 31, 29, 7, 30, 10, 26]"
affiliate,"['AH', 'F', 'IH', 'L', 'IY', 'EY', 'T']","['af', 'fil', 'i', 'ate']",['affiliate'],0.3333333333333333,9.77e-06,"[3, 20, 10, 25, 11, 9, 33, 0]"
notification,"['N', 'OW', 'T', 'AH', 'F', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['no', 'ti', 'fic', 'a', 'tion']",['notification'],0.3333333333333333,8.32e-06,"[27, 12, 33, 3, 20, 3, 24, 9]"
licensing,"['L', 'AY', 'S', 'AH', 'N', 'S', 'IH', 'NG']","['li', 'cens', 'ing']","['lic', 'ensing']",0.3333333333333333,8.91e-06,"[25, 6, 31, 3, 27, 31, 10, 28]"
alexander,"['AE', 'L', 'AH', 'G', 'Z', 'AE', 'N', 'D', 'ER']","['al', 'ex', 'an', 'der']",['alexander'],0.3333333333333333,2.51e-05,"[2, 25, 3, 21, 38, 2, 27, 18]"
poland,"['P', 'OW', 'L', 'AH', 'N', 'D']","['po', 'land']","['pol', 'and']",0.3333333333333333,1.74e-05,"[29, 12, 25, 3, 27, 18, 0, 0]"
sox,"['S', 'AA', 'K', 'S']",['sox'],"['so', 'x']",0.3333333333333333,6.92e-06,"[31, 1, 24, 31, 0, 0, 0, 0]"
mortality,"['M', 'AO', 'R', 'T', 'AE', 'L', 'AH', 'T', 'IY']","['mor', 'tal', 'ity']","['mort', 'ality']",0.3333333333333333,7.94e-06,"[26, 4, 30, 33, 2, 25, 3, 33]"
appliance,"['AH', 'P', 'L', 'AY', 'AH', 'N', 'S']","['ap', 'pli', 'ance']","['app', 'liance']",0.3333333333333333,2.24e-06,"[3, 29, 25, 6, 3, 27, 31, 0]"
pursue,"['P', 'ER', 'S', 'UW']","['pur', 'sue']","['p', 'ursue']",0.3333333333333333,1.82e-05,"[29, 8, 31, 15, 0, 0, 0, 0]"
powell,"['P', 'AW', 'AH', 'L']","['pow', 'ell']","['po', 'well']",0.3333333333333333,7.76e-06,"[29, 5, 3, 25, 0, 0, 0, 0]"
radius,"['R', 'EY', 'D', 'IY', 'AH', 'S']","['ra', 'di', 'us']",['radius'],0.3333333333333333,7.24e-06,"[30, 9, 18, 11, 3, 31, 0, 0]"
sociology,"['S', 'OW', 'S', 'IY', 'AA', 'L', 'AH', 'JH', 'IY']","['so', 'ci', 'ology']","['soc', 'iology']",0.3333333333333333,6.03e-06,"[31, 12, 31, 11, 1, 25, 3, 23]"
recipient,"['R', 'AH', 'S', 'IH', 'P', 'IY', 'AH', 'N', 'T']","['re', 'cip', 'i', 'ent']",['recipient'],0.3333333333333333,8.71e-06,"[30, 3, 31, 10, 29, 11, 3, 27]"
individually,"['IH', 'N', 'D', 'IH', 'V', 'IH', 'JH', 'UW', 'AH', 'L', 'IY']","['in', 'di', 'vidu', 'ally']","['individ', 'ually']",0.3333333333333333,7.94e-06,"[10, 27, 18, 10, 35, 10, 23, 15]"
belize,"['B', 'EH', 'L', 'IY', 'Z']","['bel', 'ize']","['be', 'lize']",0.3333333333333333,1.74e-06,"[16, 7, 25, 11, 38, 0, 0, 0]"
defend,"['D', 'IH', 'F', 'EH', 'N', 'D']","['de', 'fend']","['def', 'end']",0.3333333333333333,2.95e-05,"[18, 10, 20, 7, 27, 18, 0, 0]"
