word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
pizza,"['P', 'IY', 'T', 'S', 'AH']",['pizza'],['pizza'],0.0,2.69e-05,"[29, 11, 33, 31, 3, 0, 0, 0]"
inter,"['IH', 'N', 'T', 'ER']",['inter'],['inter'],0.0,1.45e-05,"[10, 27, 33, 8, 0, 0, 0, 0]"
thompson,"['T', 'AA', 'M', 'P', 'S', 'AH', 'N']",['thompson'],['thompson'],0.0,1.91e-05,"[33, 1, 26, 29, 31, 3, 27, 0]"
dad,"['D', 'AE', 'D']",['dad'],['dad'],0.0,8.91e-05,"[18, 2, 18, 0, 0, 0, 0, 0]"
spray,"['S', 'P', 'R', 'EY']",['spray'],['spray'],0.0,1.51e-05,"[31, 29, 30, 9, 0, 0, 0, 0]"
mall,"['M', 'AO', 'L']",['mall'],['mall'],0.0,1.95e-05,"[26, 4, 25, 0, 0, 0, 0, 0]"
korean,"['K', 'AO', 'R', 'IY', 'AH', 'N']",['korean'],['korean'],0.0,3.09e-05,"[24, 4, 30, 11, 3, 27, 0, 0]"
grove,"['G', 'R', 'OW', 'V']",['grove'],['grove'],0.0,8.71e-06,"[21, 30, 12, 35, 0, 0, 0, 0]"
lisa,"['L', 'IY', 'S', 'AH']",['lisa'],['lisa'],0.0,1.95e-05,"[25, 11, 31, 3, 0, 0, 0, 0]"
heights,"['HH', 'AY', 'T', 'S']",['heights'],['heights'],0.0,1.38e-05,"[22, 6, 33, 31, 0, 0, 0, 0]"
closer,"['K', 'L', 'OW', 'S', 'ER']",['closer'],['closer'],0.0,5.37e-05,"[24, 25, 12, 31, 8, 0, 0, 0]"
roads,"['R', 'OW', 'D', 'Z']",['roads'],['roads'],0.0,3.55e-05,"[30, 12, 18, 38, 0, 0, 0, 0]"
lift,"['L', 'IH', 'F', 'T']",['lift'],['lift'],0.0,3.16e-05,"[25, 10, 20, 33, 0, 0, 0, 0]"
crash,"['K', 'R', 'AE', 'SH']",['crash'],['crash'],0.0,3.55e-05,"[24, 30, 2, 32, 0, 0, 0, 0]"
priced,"['P', 'R', 'AY', 'S', 'T']",['priced'],['priced'],0.0,9.33e-06,"[29, 30, 6, 31, 33, 0, 0, 0]"
counts,"['K', 'AW', 'N', 'T', 'S']",['counts'],['counts'],0.0,1.91e-05,"[24, 5, 27, 33, 31, 0, 0, 0]"
okay,"['OW', 'K', 'EY']",['okay'],['okay'],0.0,0.000115,"[12, 24, 9, 0, 0, 0, 0, 0]"
fraud,"['F', 'R', 'AO', 'D']",['fraud'],['fraud'],0.0,2.34e-05,"[20, 30, 4, 18, 0, 0, 0, 0]"
org,"['AO', 'R', 'G']",['org'],['org'],0.0,3.55e-06,"[4, 30, 21, 0, 0, 0, 0, 0]"
folk,"['F', 'OW', 'K']",['folk'],['folk'],0.0,1.66e-05,"[20, 12, 24, 0, 0, 0, 0, 0]"
grades,"['G', 'R', 'EY', 'D', 'Z']",['grades'],['grades'],0.0,1.91e-05,"[21, 30, 9, 18, 38, 0, 0, 0]"
lakes,"['L', 'EY', 'K', 'S']",['lakes'],['lakes'],0.0,1.38e-05,"[25, 9, 24, 31, 0, 0, 0, 0]"
stopped,"['S', 'T', 'AA', 'P', 'T']",['stopped'],['stopped'],0.0,6.92e-05,"[31, 33, 1, 29, 33, 0, 0, 0]"
losses,"['L', 'AO', 'S', 'AH', 'Z']",['losses'],['losses'],0.0,2.82e-05,"[25, 4, 31, 3, 38, 0, 0, 0]"
radar,"['R', 'EY', 'D', 'AA', 'R']",['radar'],['radar'],0.0,1.58e-05,"[30, 9, 18, 1, 30, 0, 0, 0]"
hence,"['HH', 'EH', 'N', 'S']",['hence'],['hence'],0.0,2.4e-05,"[22, 7, 27, 31, 0, 0, 0, 0]"
dust,"['D', 'AH', 'S', 'T']",['dust'],['dust'],0.0,2.57e-05,"[18, 3, 31, 33, 0, 0, 0, 0]"
lodging,"['L', 'AA', 'JH', 'IH', 'NG']",['lodging'],['lodging'],0.0,2.75e-06,"[25, 1, 23, 10, 28, 0, 0, 0]"
reg,"['R', 'EH', 'G']",['reg'],['reg'],0.0,4.79e-06,"[30, 7, 21, 0, 0, 0, 0, 0]"
pour,"['P', 'AO', 'R']",['pour'],['pour'],0.0,1.26e-05,"[29, 4, 30, 0, 0, 0, 0, 0]"
simpson,"['S', 'IH', 'M', 'P', 'S', 'AH', 'N']",['simpson'],['simpson'],0.0,1.02e-05,"[31, 10, 26, 29, 31, 3, 27, 0]"
yield,"['Y', 'IY', 'L', 'D']",['yield'],['yield'],0.0,1.45e-05,"[37, 11, 25, 18, 0, 0, 0, 0]"
sean,"['SH', 'AO', 'N']",['sean'],['sean'],0.0,2.04e-05,"[32, 4, 27, 0, 0, 0, 0, 0]"
murder,"['M', 'ER', 'D', 'ER']",['murder'],['murder'],0.0,7.24e-05,"[26, 8, 18, 8, 0, 0, 0, 0]"
faces,"['F', 'EY', 'S', 'AH', 'Z']",['faces'],['faces'],0.0,3.89e-05,"[20, 9, 31, 3, 38, 0, 0, 0]"
yard,"['Y', 'AA', 'R', 'D']",['yard'],['yard'],0.0,3.72e-05,"[37, 1, 30, 18, 0, 0, 0, 0]"
fell,"['F', 'EH', 'L']",['fell'],['fell'],0.0,7.08e-05,"[20, 7, 25, 0, 0, 0, 0, 0]"
rolling,"['R', 'OW', 'L', 'IH', 'NG']",['rolling'],['rolling'],0.0,2.95e-05,"[30, 12, 25, 10, 28, 0, 0, 0]"
pat,"['P', 'AE', 'T']",['pat'],['pat'],0.0,1.74e-05,"[29, 2, 33, 0, 0, 0, 0, 0]"
shit,"['SH', 'IH', 'T']",['shit'],['shit'],0.0,0.000302,"[32, 10, 33, 0, 0, 0, 0, 0]"
chips,"['CH', 'IH', 'P', 'S']",['chips'],['chips'],0.0,1.62e-05,"[17, 10, 29, 31, 0, 0, 0, 0]"
vista,"['V', 'IH', 'S', 'T', 'AH']",['vista'],['vista'],0.0,5.13e-06,"[35, 10, 31, 33, 3, 0, 0, 0]"
nec,"['N', 'EH', 'K']",['nec'],['nec'],0.0,2.04e-06,"[27, 7, 24, 0, 0, 0, 0, 0]"
glasses,"['G', 'L', 'AE', 'S', 'AH', 'Z']",['glasses'],['glasses'],0.0,2.19e-05,"[21, 25, 2, 31, 3, 38, 0, 0]"
drum,"['D', 'R', 'AH', 'M']",['drum'],['drum'],0.0,1.29e-05,"[18, 30, 3, 26, 0, 0, 0, 0]"
philips,"['F', 'IH', 'L', 'AH', 'P', 'S']",['philips'],['philips'],0.0,2.57e-06,"[20, 10, 25, 3, 29, 31, 0, 0]"
thick,"['TH', 'IH', 'K']",['thick'],['thick'],0.0,2.88e-05,"[34, 10, 24, 0, 0, 0, 0, 0]"
lucky,"['L', 'AH', 'K', 'IY']",['lucky'],['lucky'],0.0,5.89e-05,"[25, 3, 24, 11, 0, 0, 0, 0]"
secrets,"['S', 'IY', 'K', 'R', 'AH', 'T', 'S']",['secrets'],['secrets'],0.0,2.04e-05,"[31, 11, 24, 30, 3, 33, 31, 0]"
terry,"['T', 'EH', 'R', 'IY']",['terry'],['terry'],0.0,1.74e-05,"[33, 7, 30, 11, 0, 0, 0, 0]"
opens,"['OW', 'P', 'AH', 'N', 'Z']",['opens'],['opens'],0.0,2.69e-05,"[12, 29, 3, 27, 38, 0, 0, 0]"
wells,"['W', 'EH', 'L', 'Z']",['wells'],['wells'],0.0,1.78e-05,"[36, 7, 25, 38, 0, 0, 0, 0]"
rising,"['R', 'AY', 'Z', 'IH', 'NG']",['rising'],['rising'],0.0,3.31e-05,"[30, 6, 38, 10, 28, 0, 0, 0]"
puzzle,"['P', 'AH', 'Z', 'AH', 'L']",['puzzle'],['puzzle'],0.0,9.12e-06,"[29, 3, 38, 3, 25, 0, 0, 0]"
lan,"['L', 'AE', 'N']",['lan'],['lan'],0.0,4.37e-06,"[25, 2, 27, 0, 0, 0, 0, 0]"
wake,"['W', 'EY', 'K']",['wake'],['wake'],0.0,5.75e-05,"[36, 9, 24, 0, 0, 0, 0, 0]"
modes,"['M', 'OW', 'D', 'Z']",['modes'],['modes'],0.0,9.12e-06,"[26, 12, 18, 38, 0, 0, 0, 0]"
coastal,"['K', 'OW', 'S', 'T', 'AH', 'L']",['coastal'],['coastal'],0.0,1.55e-05,"[24, 12, 31, 33, 3, 25, 0, 0]"
fairly,"['F', 'EH', 'R', 'L', 'IY']",['fairly'],['fairly'],0.0,3.16e-05,"[20, 7, 30, 25, 11, 0, 0, 0]"
smile,"['S', 'M', 'AY', 'L']",['smile'],['smile'],0.0,4.37e-05,"[31, 26, 6, 25, 0, 0, 0, 0]"
trucks,"['T', 'R', 'AH', 'K', 'S']",['trucks'],['trucks'],0.0,1.58e-05,"[33, 30, 3, 24, 31, 0, 0, 0]"
rick,"['R', 'IH', 'K']",['rick'],['rick'],0.0,2.09e-05,"[30, 10, 24, 0, 0, 0, 0, 0]"
gulf,"['G', 'AH', 'L', 'F']",['gulf'],['gulf'],0.0,1.91e-05,"[21, 3, 25, 20, 0, 0, 0, 0]"
tend,"['T', 'EH', 'N', 'D']",['tend'],['tend'],0.0,3.72e-05,"[33, 7, 27, 18, 0, 0, 0, 0]"
pine,"['P', 'AY', 'N']",['pine'],['pine'],0.0,1.26e-05,"[29, 6, 27, 0, 0, 0, 0, 0]"
broker,"['B', 'R', 'OW', 'K', 'ER']",['broker'],['broker'],0.0,7.76e-06,"[16, 30, 12, 24, 8, 0, 0, 0]"
armed,"['AA', 'R', 'M', 'D']",['armed'],['armed'],0.0,3.89e-05,"[1, 30, 26, 18, 0, 0, 0, 0]"
troops,"['T', 'R', 'UW', 'P', 'S']",['troops'],['troops'],0.0,4.37e-05,"[33, 30, 15, 29, 31, 0, 0, 0]"
lands,"['L', 'AE', 'N', 'D', 'Z']",['lands'],['lands'],0.0,2.34e-05,"[25, 2, 27, 18, 38, 0, 0, 0]"
telling,"['T', 'EH', 'L', 'IH', 'NG']",['telling'],['telling'],0.0,8.32e-05,"[33, 7, 25, 10, 28, 0, 0, 0]"
clause,"['K', 'L', 'AO', 'Z']",['clause'],['clause'],0.0,9.77e-06,"[24, 25, 4, 38, 0, 0, 0, 0]"
jerry,"['JH', 'EH', 'R', 'IY']",['jerry'],['jerry'],0.0,1.82e-05,"[23, 7, 30, 11, 0, 0, 0, 0]"
centres,"['S', 'EH', 'N', 'T', 'ER', 'Z']",['centres'],['centres'],0.0,1.26e-05,"[31, 7, 27, 33, 8, 38, 0, 0]"
lovely,"['L', 'AH', 'V', 'L', 'IY']",['lovely'],['lovely'],0.0,5.5e-05,"[25, 3, 35, 25, 11, 0, 0, 0]"
grown,"['G', 'R', 'OW', 'N']",['grown'],['grown'],0.0,4.68e-05,"[21, 30, 12, 27, 0, 0, 0, 0]"
arena,"['ER', 'IY', 'N', 'AH']",['arena'],['arena'],0.0,2.14e-05,"[8, 11, 27, 3, 0, 0, 0, 0]"
ease,"['IY', 'Z']",['ease'],['ease'],0.0,2.19e-05,"[11, 38, 0, 0, 0, 0, 0, 0]"
flood,"['F', 'L', 'AH', 'D']",['flood'],['flood'],0.0,2.19e-05,"[20, 25, 3, 18, 0, 0, 0, 0]"
nobody,"['N', 'OW', 'B', 'AA', 'D', 'IY']",['nobody'],['nobody'],0.0,8.91e-05,"[27, 12, 16, 1, 18, 11, 0, 0]"
chile,"['CH', 'IH', 'L', 'IY']",['chile'],['chile'],0.0,1.15e-05,"[17, 10, 25, 11, 0, 0, 0, 0]"
ross,"['R', 'AA', 'S']",['ross'],['ross'],0.0,2.45e-05,"[30, 1, 31, 0, 0, 0, 0, 0]"
linda,"['L', 'IH', 'N', 'D', 'AH']",['linda'],['linda'],0.0,1.15e-05,"[25, 10, 27, 18, 3, 0, 0, 0]"
cloudy,"['K', 'L', 'AW', 'D', 'IY']",['cloudy'],['cloudy'],0.0,3.55e-06,"[24, 25, 5, 18, 11, 0, 0, 0]"
keith,"['K', 'IY', 'TH']",['keith'],['keith'],0.0,1.48e-05,"[24, 11, 34, 0, 0, 0, 0, 0]"
pride,"['P', 'R', 'AY', 'D']",['pride'],['pride'],0.0,3.09e-05,"[29, 30, 6, 18, 0, 0, 0, 0]"
boss,"['B', 'AA', 'S']",['boss'],['boss'],0.0,5.75e-05,"[16, 1, 31, 0, 0, 0, 0, 0]"
mit,"['EH', 'M', 'AY', 'T', 'IY']",['mit'],['mit'],0.0,5.5e-06,"[7, 26, 6, 33, 11, 0, 0, 0]"
ghost,"['G', 'OW', 'S', 'T']",['ghost'],['ghost'],0.0,2.63e-05,"[21, 12, 31, 33, 0, 0, 0, 0]"
anna,"['AE', 'N', 'AH']",['anna'],['anna'],0.0,2.34e-05,"[2, 27, 3, 0, 0, 0, 0, 0]"
kerry,"['K', 'EH', 'R', 'IY']",['kerry'],['kerry'],0.0,7.08e-06,"[24, 7, 30, 11, 0, 0, 0, 0]"
rep,"['R', 'EH', 'P']",['rep'],['rep'],0.0,2.24e-05,"[30, 7, 29, 0, 0, 0, 0, 0]"
shareware,"['SH', 'EH', 'R', 'W', 'EH', 'R']","['share', 'ware']","['share', '##ware']",0.0,1.91e-07,"[32, 7, 30, 36, 7, 30, 0, 0]"
rack,"['R', 'AE', 'K']",['rack'],['rack'],0.0,7.94e-06,"[30, 2, 24, 0, 0, 0, 0, 0]"
globe,"['G', 'L', 'OW', 'B']",['globe'],['globe'],0.0,1.91e-05,"[21, 25, 12, 16, 0, 0, 0, 0]"
wins,"['W', 'IH', 'N', 'Z']",['wins'],['wins'],0.0,5.01e-05,"[36, 10, 27, 38, 0, 0, 0, 0]"
glad,"['G', 'L', 'AE', 'D']",['glad'],['glad'],0.0,7.94e-05,"[21, 25, 2, 18, 0, 0, 0, 0]"
palace,"['P', 'AE', 'L', 'AH', 'S']",['palace'],['palace'],0.0,2.82e-05,"[29, 2, 25, 3, 31, 0, 0, 0]"
plaza,"['P', 'L', 'AA', 'Z', 'AH']",['plaza'],['plaza'],0.0,8.13e-06,"[29, 25, 1, 38, 3, 0, 0, 0]"
thermal,"['TH', 'ER', 'M', 'AH', 'L']",['thermal'],['thermal'],0.0,1.1e-05,"[34, 8, 26, 3, 25, 0, 0, 0]"
acres,"['EY', 'K', 'ER', 'Z']",['acres'],['acres'],0.0,1.48e-05,"[9, 24, 8, 38, 0, 0, 0, 0]"
plates,"['P', 'L', 'EY', 'T', 'S']",['plates'],['plates'],0.0,1.66e-05,"[29, 25, 9, 33, 31, 0, 0, 0]"
nova,"['N', 'OW', 'V', 'AH']",['nova'],['nova'],0.0,8.32e-06,"[27, 12, 35, 3, 0, 0, 0, 0]"
trans,"['T', 'R', 'AE', 'N', 'Z']",['trans'],['trans'],0.0,2.57e-05,"[33, 30, 2, 27, 38, 0, 0, 0]"
thumbnail,"['TH', 'AH', 'M', 'N', 'EY', 'L']","['thumb', 'nail']","['thumb', '##nail']",0.0,1.74e-06,"[34, 3, 26, 27, 9, 25, 0, 0]"
toe,"['T', 'OW']",['toe'],['toe'],0.0,1.17e-05,"[33, 12, 0, 0, 0, 0, 0, 0]"
sri,"['SH', 'R', 'IY']",['sri'],['sri'],0.0,1.32e-05,"[32, 30, 11, 0, 0, 0, 0, 0]"
quest,"['K', 'W', 'EH', 'S', 'T']",['quest'],['quest'],0.0,1.86e-05,"[24, 36, 7, 31, 33, 0, 0, 0]"
rocks,"['R', 'AA', 'K', 'S']",['rocks'],['rocks'],0.0,2.4e-05,"[30, 1, 24, 31, 0, 0, 0, 0]"
writes,"['R', 'AY', 'T', 'S']",['writes'],['writes'],0.0,2.29e-05,"[30, 6, 33, 31, 0, 0, 0, 0]"
brass,"['B', 'R', 'AE', 'S']",['brass'],['brass'],0.0,1.12e-05,"[16, 30, 2, 31, 0, 0, 0, 0]"
tall,"['T', 'AO', 'L']",['tall'],['tall'],0.0,3.31e-05,"[33, 4, 25, 0, 0, 0, 0, 0]"
wealth,"['W', 'EH', 'L', 'TH']",['wealth'],['wealth'],0.0,3.24e-05,"[36, 7, 25, 34, 0, 0, 0, 0]"
maria,"['M', 'ER', 'IY', 'AH']",['maria'],['maria'],0.0,2.19e-05,"[26, 8, 11, 3, 0, 0, 0, 0]"
throat,"['TH', 'R', 'OW', 'T']",['throat'],['throat'],0.0,2e-05,"[34, 30, 12, 33, 0, 0, 0, 0]"
solo,"['S', 'OW', 'L', 'OW']",['solo'],['solo'],0.0,4.07e-05,"[31, 12, 25, 12, 0, 0, 0, 0]"
plenty,"['P', 'L', 'EH', 'N', 'T', 'IY']",['plenty'],['plenty'],0.0,5.25e-05,"[29, 25, 7, 27, 33, 11, 0, 0]"
slave,"['S', 'L', 'EY', 'V']",['slave'],['slave'],0.0,2.04e-05,"[31, 25, 9, 35, 0, 0, 0, 0]"
equally,"['IY', 'K', 'W', 'AH', 'L', 'IY']",['equally'],['equally'],0.0,2.45e-05,"[11, 24, 36, 3, 25, 11, 0, 0]"
bedding,"['B', 'EH', 'D', 'IH', 'NG']","['bed', 'ding']","['bed', '##ding']",0.0,2.51e-06,"[16, 7, 18, 10, 28, 0, 0, 0]"
spears,"['S', 'P', 'IH', 'R', 'Z']",['spears'],['spears'],0.0,4.57e-06,"[31, 29, 10, 30, 38, 0, 0, 0]"
rat,"['R', 'AE', 'T']",['rat'],['rat'],0.0,1.48e-05,"[30, 2, 33, 0, 0, 0, 0, 0]"
schemes,"['S', 'K', 'IY', 'M', 'Z']",['schemes'],['schemes'],0.0,1.07e-05,"[31, 24, 11, 26, 38, 0, 0, 0]"
struggle,"['S', 'T', 'R', 'AH', 'G', 'AH', 'L']",['struggle'],['struggle'],0.0,4.17e-05,"[31, 33, 30, 3, 21, 3, 25, 0]"
ties,"['T', 'AY', 'Z']",['ties'],['ties'],0.0,2.24e-05,"[33, 6, 38, 0, 0, 0, 0, 0]"
painted,"['P', 'EY', 'N', 'T', 'AH', 'D']",['painted'],['painted'],0.0,2.24e-05,"[29, 9, 27, 33, 3, 18, 0, 0]"
trek,"['T', 'R', 'EH', 'K']",['trek'],['trek'],0.0,9.12e-06,"[33, 30, 7, 24, 0, 0, 0, 0]"
brad,"['B', 'R', 'AE', 'D']",['brad'],['brad'],0.0,1.32e-05,"[16, 30, 2, 18, 0, 0, 0, 0]"
tin,"['T', 'IH', 'N']",['tin'],['tin'],0.0,1.07e-05,"[33, 10, 27, 0, 0, 0, 0, 0]"
grew,"['G', 'R', 'UW']",['grew'],['grew'],0.0,4.9e-05,"[21, 30, 15, 0, 0, 0, 0, 0]"
puts,"['P', 'UH', 'T', 'S']",['puts'],['puts'],0.0,3.39e-05,"[29, 14, 33, 31, 0, 0, 0, 0]"
shaped,"['SH', 'EY', 'P', 'T']",['shaped'],['shaped'],0.0,2.4e-05,"[32, 9, 29, 33, 0, 0, 0, 0]"
corn,"['K', 'AO', 'R', 'N']",['corn'],['corn'],0.0,1.55e-05,"[24, 4, 30, 27, 0, 0, 0, 0]"
pulled,"['P', 'UH', 'L', 'D']",['pulled'],['pulled'],0.0,4.68e-05,"[29, 14, 25, 18, 0, 0, 0, 0]"
tune,"['T', 'UW', 'N']",['tune'],['tune'],0.0,1.86e-05,"[33, 15, 27, 0, 0, 0, 0, 0]"
rap,"['R', 'AE', 'P']",['rap'],['rap'],0.0,1.32e-05,"[30, 2, 29, 0, 0, 0, 0, 0]"
gates,"['G', 'EY', 'T', 'S']",['gates'],['gates'],0.0,2e-05,"[21, 9, 33, 31, 0, 0, 0, 0]"
lawn,"['L', 'AO', 'N']",['lawn'],['lawn'],0.0,9.55e-06,"[25, 4, 27, 0, 0, 0, 0, 0]"
broke,"['B', 'R', 'OW', 'K']",['broke'],['broke'],0.0,7.08e-05,"[16, 30, 12, 24, 0, 0, 0, 0]"
branches,"['B', 'R', 'AE', 'N', 'CH', 'AH', 'Z']",['branches'],['branches'],0.0,1.62e-05,"[16, 30, 2, 27, 17, 3, 38, 0]"
nose,"['N', 'OW', 'Z']",['nose'],['nose'],0.0,3.24e-05,"[27, 12, 38, 0, 0, 0, 0, 0]"
byte,"['B', 'AY', 'T']",['byte'],['byte'],0.0,1.41e-06,"[16, 6, 33, 0, 0, 0, 0, 0]"
crimes,"['K', 'R', 'AY', 'M', 'Z']",['crimes'],['crimes'],0.0,2.69e-05,"[24, 30, 6, 26, 38, 0, 0, 0]"
drunk,"['D', 'R', 'AH', 'NG', 'K']",['drunk'],['drunk'],0.0,4.07e-05,"[18, 30, 3, 28, 24, 0, 0, 0]"
ranch,"['R', 'AE', 'N', 'CH']",['ranch'],['ranch'],0.0,1.07e-05,"[30, 2, 27, 17, 0, 0, 0, 0]"
soup,"['S', 'UW', 'P']",['soup'],['soup'],0.0,1.41e-05,"[31, 15, 29, 0, 0, 0, 0, 0]"
basin,"['B', 'EY', 'S', 'AH', 'N']",['basin'],['basin'],0.0,1.2e-05,"[16, 9, 31, 3, 27, 0, 0, 0]"
bikes,"['B', 'AY', 'K', 'S']",['bikes'],['bikes'],0.0,7.76e-06,"[16, 6, 24, 31, 0, 0, 0, 0]"
charm,"['CH', 'AA', 'R', 'M']",['charm'],['charm'],0.0,1.32e-05,"[17, 1, 30, 26, 0, 0, 0, 0]"
tail,"['T', 'EY', 'L']",['tail'],['tail'],0.0,2.19e-05,"[33, 9, 25, 0, 0, 0, 0, 0]"
dos,"['D', 'AO', 'S']",['dos'],['dos'],0.0,4.9e-06,"[18, 4, 31, 0, 0, 0, 0, 0]"
jury,"['JH', 'UH', 'R', 'IY']",['jury'],['jury'],0.0,3.09e-05,"[23, 14, 30, 11, 0, 0, 0, 0]"
haven,"['HH', 'EY', 'V', 'AH', 'N']",['haven'],['haven'],0.0,1.35e-05,"[22, 9, 35, 3, 27, 0, 0, 0]"
guilty,"['G', 'IH', 'L', 'T', 'IY']",['guilty'],['guilty'],0.0,4.07e-05,"[21, 10, 25, 33, 11, 0, 0, 0]"
worlds,"['W', 'ER', 'L', 'D', 'Z']",['worlds'],['worlds'],0.0,1.7e-05,"[36, 8, 25, 18, 38, 0, 0, 0]"
combo,"['K', 'AA', 'M', 'B', 'OW']",['combo'],['combo'],0.0,6.31e-06,"[24, 1, 26, 16, 12, 0, 0, 0]"
athens,"['AE', 'TH', 'AH', 'N', 'Z']",['athens'],['athens'],0.0,8.32e-06,"[2, 34, 3, 27, 38, 0, 0, 0]"
locked,"['L', 'AA', 'K', 'T']",['locked'],['locked'],0.0,2.69e-05,"[25, 1, 24, 33, 0, 0, 0, 0]"
norton,"['N', 'AO', 'R', 'T', 'AH', 'N']",['norton'],['norton'],0.0,5.62e-06,"[27, 4, 30, 33, 3, 27, 0, 0]"
afraid,"['AH', 'F', 'R', 'EY', 'D']",['afraid'],['afraid'],0.0,5.01e-05,"[3, 20, 30, 9, 18, 0, 0, 0]"
eggs,"['EH', 'G', 'Z']",['eggs'],['eggs'],0.0,3.16e-05,"[7, 21, 38, 0, 0, 0, 0, 0]"
ins,"['IH', 'N', 'Z']",['ins'],['ins'],0.0,8.32e-06,"[10, 27, 38, 0, 0, 0, 0, 0]"
arising,"['ER', 'AY', 'Z', 'IH', 'NG']",['arising'],['arising'],0.0,5.25e-06,"[8, 6, 38, 10, 28, 0, 0, 0]"
walked,"['W', 'AO', 'K', 'T']",['walked'],['walked'],0.0,4.68e-05,"[36, 4, 24, 33, 0, 0, 0, 0]"
seo,"['S', 'IY', 'OW']",['seo'],['seo'],0.0,1.02e-05,"[31, 11, 12, 0, 0, 0, 0, 0]"
judges,"['JH', 'AH', 'JH', 'IH', 'Z']",['judges'],['judges'],0.0,2.63e-05,"[23, 3, 23, 10, 38, 0, 0, 0]"
sunglasses,"['S', 'AH', 'N', 'G', 'L', 'AE', 'S', 'IH', 'Z']",['sunglasses'],['sunglasses'],0.0,5.25e-06,"[31, 3, 27, 21, 25, 2, 31, 10]"
payable,"['P', 'EY', 'AH', 'B', 'AH', 'L']","['pay', 'able']","['pay', '##able']",0.0,3.16e-06,"[29, 9, 3, 16, 3, 25, 0, 0]"
panama,"['P', 'AE', 'N', 'AH', 'M', 'AA']",['panama'],['panama'],0.0,7.24e-06,"[29, 2, 27, 3, 26, 1, 0, 0]"
fame,"['F', 'EY', 'M']",['fame'],['fame'],0.0,2.19e-05,"[20, 9, 26, 0, 0, 0, 0, 0]"
sauce,"['S', 'AO', 'S']",['sauce'],['sauce'],0.0,2e-05,"[31, 4, 31, 0, 0, 0, 0, 0]"
chase,"['CH', 'EY', 'S']",['chase'],['chase'],0.0,2.75e-05,"[17, 9, 31, 0, 0, 0, 0, 0]"
juice,"['JH', 'UW', 'S']",['juice'],['juice'],0.0,2.29e-05,"[23, 15, 31, 0, 0, 0, 0, 0]"
chi,"['K', 'AY']",['chi'],['chi'],0.0,8.91e-06,"[24, 6, 0, 0, 0, 0, 0, 0]"
hood,"['HH', 'UH', 'D']",['hood'],['hood'],0.0,1.62e-05,"[22, 14, 18, 0, 0, 0, 0, 0]"
nurses,"['N', 'ER', 'S', 'AH', 'Z']",['nurses'],['nurses'],0.0,1.38e-05,"[27, 8, 31, 3, 38, 0, 0, 0]"
killer,"['K', 'IH', 'L', 'ER']",['killer'],['killer'],0.0,2.95e-05,"[24, 10, 25, 8, 0, 0, 0, 0]"
voted,"['V', 'OW', 'T', 'AH', 'D']",['voted'],['voted'],0.0,4.17e-05,"[35, 12, 33, 3, 18, 0, 0, 0]"
tagged,"['T', 'AE', 'G', 'D']",['tagged'],['tagged'],0.0,6.61e-06,"[33, 2, 21, 18, 0, 0, 0, 0]"
flu,"['F', 'L', 'UW']",['flu'],['flu'],0.0,9.12e-06,"[20, 25, 15, 0, 0, 0, 0, 0]"
drew,"['D', 'R', 'UW']",['drew'],['drew'],0.0,2.88e-05,"[18, 30, 15, 0, 0, 0, 0, 0]"
opt,"['AA', 'P', 'T']",['opt'],['opt'],0.0,7.94e-06,"[1, 29, 33, 0, 0, 0, 0, 0]"
lanka,"['L', 'AE', 'NG', 'K', 'AH']",['lanka'],['lanka'],0.0,7.76e-06,"[25, 2, 28, 24, 3, 0, 0, 0]"
proxy,"['P', 'R', 'AA', 'K', 'S', 'IY']",['proxy'],['proxy'],0.0,5.37e-06,"[29, 30, 1, 24, 31, 11, 0, 0]"
stem,"['S', 'T', 'EH', 'M']",['stem'],['stem'],0.0,2e-05,"[31, 33, 7, 26, 0, 0, 0, 0]"
nepal,"['N', 'AH', 'P', 'AO', 'L']",['nepal'],['nepal'],0.0,6.76e-06,"[27, 3, 29, 4, 25, 0, 0, 0]"
venezuela,"['V', 'EH', 'N', 'IH', 'Z', 'W', 'EY', 'L', 'AH']",['venezuela'],['venezuela'],0.0,8.51e-06,"[35, 7, 27, 10, 38, 36, 9, 25]"
flows,"['F', 'L', 'OW', 'Z']",['flows'],['flows'],0.0,1.38e-05,"[20, 25, 12, 38, 0, 0, 0, 0]"
cemetery,"['S', 'EH', 'M', 'AH', 'T', 'EH', 'R', 'IY']",['cemetery'],['cemetery'],0.0,1.15e-05,"[31, 7, 26, 3, 33, 7, 30, 11]"
screens,"['S', 'K', 'R', 'IY', 'N', 'Z']",['screens'],['screens'],0.0,1.07e-05,"[31, 24, 30, 11, 27, 38, 0, 0]"
claimed,"['K', 'L', 'EY', 'M', 'D']",['claimed'],['claimed'],0.0,4.37e-05,"[24, 25, 9, 26, 18, 0, 0, 0]"
threshold,"['TH', 'R', 'EH', 'SH', 'OW', 'L', 'D']",['threshold'],['threshold'],0.0,1.07e-05,"[34, 30, 7, 32, 12, 25, 18, 0]"
beads,"['B', 'IY', 'D', 'Z']",['beads'],['beads'],0.0,4.9e-06,"[16, 11, 18, 38, 0, 0, 0, 0]"
ruby,"['R', 'UW', 'B', 'IY']",['ruby'],['ruby'],0.0,9.55e-06,"[30, 15, 16, 11, 0, 0, 0, 0]"
