word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
societies,"['S', 'AH', 'S', 'AY', 'AH', 'T', 'IY', 'Z']","['so', 'ci', 'et', 'ies']","['soc', 'ieties']",0.4444444444444444,1.2e-05,"[31, 3, 31, 6, 3, 33, 11, 38]"
wondering,"['W', 'AH', 'N', 'D', 'ER', 'IH', 'NG']","['won', 'der', 'ing']","['w', 'ond', 'ering']",0.4444444444444444,3.39e-05,"[36, 3, 27, 18, 8, 10, 28, 0]"
argentina,"['AA', 'R', 'JH', 'AH', 'N', 'T', 'IY', 'N', 'AH']","['ar', 'gen', 'tina']","['arg', 'ent', 'ina']",0.4444444444444444,1.66e-05,"[1, 30, 23, 3, 27, 33, 11, 27]"
appliance,"['AH', 'P', 'L', 'AY', 'AH', 'N', 'S']","['ap', 'pli', 'ance']","['app', 'l', 'iance']",0.4444444444444444,2.24e-06,"[3, 29, 25, 6, 3, 27, 31, 0]"
newspaper,"['N', 'UW', 'Z', 'P', 'EY', 'P', 'ER']","['news', 'pa', 'per']","['new', 'sp', 'aper']",0.4444444444444444,3.98e-05,"[27, 15, 38, 29, 9, 29, 8, 0]"
synthesis,"['S', 'IH', 'N', 'TH', 'AH', 'S', 'AH', 'S']","['syn', 'thes', 'is']","['sy', 'nt', 'hesis']",0.4444444444444444,6.92e-06,"[31, 10, 27, 34, 3, 31, 3, 31]"
affiliate,"['AH', 'F', 'IH', 'L', 'IY', 'EY', 'T']","['af', 'fil', 'i', 'ate']","['aff', 'iliate']",0.4444444444444444,9.77e-06,"[3, 20, 10, 25, 11, 9, 33, 0]"
registrar,"['R', 'EH', 'JH', 'IH', 'S', 'T', 'R', 'AA', 'R']","['re', 'gis', 'trar']","['reg', 'ist', 'rar']",0.4444444444444444,2.34e-06,"[30, 7, 23, 10, 31, 33, 30, 1]"
librarian,"['L', 'AY', 'B', 'R', 'EH', 'R', 'IY', 'AH', 'N']","['lib', 'rar', 'i', 'an']","['l', 'ibrarian']",0.4444444444444444,3.89e-06,"[25, 6, 16, 30, 7, 30, 11, 3]"
departure,"['D', 'IH', 'P', 'AA', 'R', 'CH', 'ER']","['de', 'par', 'ture']","['dep', 'art', 'ure']",0.4444444444444444,1.66e-05,"[18, 10, 29, 1, 30, 17, 8, 0]"
narrative,"['N', 'AE', 'R', 'AH', 'T', 'IH', 'V']","['nar', 'rat', 'ive']","['n', 'arr', 'ative']",0.4444444444444444,2.45e-05,"[27, 2, 30, 3, 33, 10, 35, 0]"
swaziland,"['S', 'W', 'AA', 'Z', 'IH', 'L', 'AH', 'N', 'D']","['swazi', 'l', 'and']","['sw', 'az', 'iland']",0.4444444444444444,6.61e-07,"[31, 36, 1, 38, 10, 25, 3, 27]"
pentium,"['P', 'EH', 'N', 'T', 'IY', 'AH', 'M']","['pen', 'ti', 'um']","['pent', 'ium']",0.42857142857142855,5.75e-07,"[29, 7, 27, 33, 11, 3, 26, 0]"
grocery,"['G', 'R', 'OW', 'S', 'ER', 'IY']","['gro', 'cery']","['g', 'roc', 'ery']",0.42857142857142855,1.15e-05,"[21, 30, 12, 31, 8, 11, 0, 0]"
expedia,"['EH', 'K', 'S', 'P', 'IY', 'D', 'IY', 'AH']","['ex', 'pe', 'dia']","['exp', 'edia']",0.42857142857142855,4.17e-07,"[7, 24, 31, 29, 11, 18, 11, 3]"
toddler,"['T', 'AA', 'D', 'L', 'ER']","['tod', 'dler']","['t', 'odd', 'ler']",0.42857142857142855,6.76e-06,"[33, 1, 18, 25, 8, 0, 0, 0]"
federal,"['F', 'EH', 'D', 'ER', 'AH', 'L']","['fed', 'er', 'al']","['f', 'ederal']",0.42857142857142855,0.000135,"[20, 7, 18, 8, 3, 25, 0, 0]"
studios,"['S', 'T', 'UW', 'D', 'IY', 'OW', 'Z']","['stu', 'di', 'os']","['stud', 'ios']",0.42857142857142855,1.26e-05,"[31, 33, 15, 18, 11, 12, 38, 0]"
bargain,"['B', 'AA', 'R', 'G', 'AH', 'N']","['bar', 'gain']","['b', 'arg', 'ain']",0.42857142857142855,8.91e-06,"[16, 1, 30, 21, 3, 27, 0, 0]"
pontiac,"['P', 'AA', 'N', 'T', 'IY', 'AE', 'K']","['pon', 'tiac']","['p', 'ont', 'iac']",0.42857142857142855,1.32e-06,"[29, 1, 27, 33, 11, 2, 24, 0]"
matthew,"['M', 'AE', 'TH', 'Y', 'UW']","['mat', 'thew']","['m', 'att', 'hew']",0.42857142857142855,2.34e-05,"[26, 2, 34, 37, 15, 0, 0, 0]"
houston,"['HH', 'Y', 'UW', 'S', 'T', 'AH', 'N']","['hou', 's', 'ton']","['h', 'ouston']",0.42857142857142855,2.63e-05,"[22, 37, 15, 31, 33, 3, 27, 0]"
targets,"['T', 'AA', 'R', 'G', 'AH', 'T', 'S']","['tar', 'gets']","['t', 'arg', 'ets']",0.42857142857142855,1.95e-05,"[33, 1, 30, 21, 3, 33, 31, 0]"
kenneth,"['K', 'EH', 'N', 'IH', 'TH']","['ken', 'neth']","['k', 'enn', 'eth']",0.42857142857142855,7.94e-06,"[24, 7, 27, 10, 34, 0, 0, 0]"
ambient,"['AE', 'M', 'B', 'IY', 'AH', 'N', 'T']","['am', 'bi', 'ent']","['amb', 'ient']",0.42857142857142855,4.17e-06,"[2, 26, 16, 11, 3, 27, 33, 0]"
females,"['F', 'IY', 'M', 'EY', 'L', 'Z']","['fe', 'males']","['f', 'em', 'ales']",0.42857142857142855,2.4e-05,"[20, 11, 26, 9, 25, 38, 0, 0]"
dynamic,"['D', 'AY', 'N', 'AE', 'M', 'IH', 'K']","['dy', 'nam', 'ic']","['d', 'ynamic']",0.42857142857142855,2.04e-05,"[18, 6, 27, 2, 26, 10, 24, 0]"
marilyn,"['M', 'EH', 'R', 'AH', 'L', 'AH', 'N']","['mar', 'ilyn']","['m', 'arily', 'n']",0.42857142857142855,5.25e-06,"[26, 7, 30, 3, 25, 3, 27, 0]"
william,"['W', 'IH', 'L', 'Y', 'AH', 'M']","['wil', 'li', 'am']","['will', 'iam']",0.42857142857142855,7.59e-05,"[36, 10, 25, 37, 3, 26, 0, 0]"
armenia,"['AA', 'R', 'M', 'IY', 'N', 'IY', 'AH']","['ar', 'menia']","['arm', 'en', 'ia']",0.42857142857142855,3.63e-06,"[1, 30, 26, 11, 27, 11, 3, 0]"
warrant,"['W', 'AO', 'R', 'AH', 'N', 'T']","['war', 'rant']","['w', 'arr', 'ant']",0.42857142857142855,1.74e-05,"[36, 4, 30, 3, 27, 33, 0, 0]"
symbols,"['S', 'IH', 'M', 'B', 'AH', 'L', 'Z']","['sym', 'bols']","['sy', 'mb', 'ols']",0.42857142857142855,1.12e-05,"[31, 10, 26, 16, 3, 25, 38, 0]"
francis,"['F', 'R', 'AE', 'N', 'S', 'AH', 'S']","['fran', 'cis']","['fr', 'anc', 'is']",0.42857142857142855,2.45e-05,"[20, 30, 2, 27, 31, 3, 31, 0]"
funeral,"['F', 'Y', 'UW', 'N', 'ER', 'AH', 'L']","['fu', 'ner', 'al']","['fun', 'eral']",0.42857142857142855,2.34e-05,"[20, 37, 15, 27, 8, 3, 25, 0]"
genetic,"['JH', 'AH', 'N', 'EH', 'T', 'IH', 'K']","['ge', 'net', 'ic']","['gen', 'etic']",0.42857142857142855,2.19e-05,"[23, 3, 27, 7, 33, 10, 24, 0]"
preston,"['P', 'R', 'EH', 'S', 'T', 'AH', 'N']","['pre', 'ston']","['p', 'rest', 'on']",0.42857142857142855,6.17e-06,"[29, 30, 7, 31, 33, 3, 27, 0]"
disease,"['D', 'IH', 'Z', 'IY', 'Z']","['dis', 'ease']","['d', 'ise', 'ase']",0.42857142857142855,7.94e-05,"[18, 10, 38, 11, 38, 0, 0, 0]"
jessica,"['JH', 'EH', 'S', 'IH', 'K', 'AH']","['jes', 'sica']","['j', 'ess', 'ica']",0.42857142857142855,1.48e-05,"[23, 7, 31, 10, 24, 3, 0, 0]"
andorra,"['AE', 'N', 'D', 'AO', 'R', 'AH']","['an', 'dorra']","['and', 'or', 'ra']",0.42857142857142855,4.9e-07,"[2, 27, 18, 4, 30, 3, 0, 0]"
numeric,"['N', 'UW', 'M', 'EH', 'R', 'IH', 'K']","['nu', 'mer', 'ic']","['n', 'umeric']",0.42857142857142855,1.02e-06,"[27, 15, 26, 7, 30, 10, 24, 0]"
antonio,"['AE', 'N', 'T', 'OW', 'N', 'IY', 'OW']","['ant', 'o', 'nio']","['anton', 'io']",0.42857142857142855,1.48e-05,"[2, 27, 33, 12, 27, 11, 12, 0]"
justify,"['JH', 'AH', 'S', 'T', 'AH', 'F', 'AY']","['jus', 'ti', 'fy']","['just', 'ify']",0.42857142857142855,1.38e-05,"[23, 3, 31, 33, 3, 20, 6, 0]"
possess,"['P', 'AH', 'Z', 'EH', 'S']","['pos', 'sess']","['p', 'oss', 'ess']",0.42857142857142855,1.05e-05,"[29, 3, 38, 7, 31, 0, 0, 0]"
museums,"['M', 'Y', 'UW', 'Z', 'IY', 'AH', 'M', 'Z']","['mu', 'seums']","['m', 'use', 'ums']",0.42857142857142855,7.76e-06,"[26, 37, 15, 38, 11, 3, 26, 38]"
adapted,"['AH', 'D', 'AE', 'P', 'T', 'AH', 'D']","['ad', 'ap', 'ted']","['adapt', 'ed']",0.42857142857142855,1.48e-05,"[3, 18, 2, 29, 33, 3, 18, 0]"
magical,"['M', 'AE', 'JH', 'IH', 'K', 'AH', 'L']","['ma', 'gic', 'al']","['mag', 'ical']",0.42857142857142855,1.66e-05,"[26, 2, 23, 10, 24, 3, 25, 0]"
deviant,"['D', 'IY', 'V', 'IY', 'AH', 'N', 'T']","['de', 'vi', 'ant']","['dev', 'iant']",0.42857142857142855,1.07e-06,"[18, 11, 35, 11, 3, 27, 33, 0]"
deposit,"['D', 'AH', 'P', 'AA', 'Z', 'IH', 'T']","['de', 'pos', 'it']","['dep', 'osit']",0.42857142857142855,1.74e-05,"[18, 3, 29, 1, 38, 10, 33, 0]"
pursuit,"['P', 'ER', 'S', 'UW', 'T']","['pur', 'suit']","['p', 'urs', 'uit']",0.42857142857142855,1.32e-05,"[29, 8, 31, 15, 33, 0, 0, 0]"
moldova,"['M', 'OW', 'L', 'D', 'OW', 'V', 'AH']","['mol', 'dova']","['m', 'old', 'ova']",0.42857142857142855,1.48e-06,"[26, 12, 25, 18, 12, 35, 3, 0]"
morocco,"['M', 'ER', 'AA', 'K', 'OW']","['mo', 'rocco']","['mor', 'oc', 'co']",0.42857142857142855,6.31e-06,"[26, 8, 1, 24, 12, 0, 0, 0]"
olympus,"['OW', 'L', 'IH', 'M', 'P', 'AH', 'S']","['olym', 'pus']","['oly', 'mp', 'us']",0.42857142857142855,1.78e-06,"[12, 25, 10, 26, 29, 3, 31, 0]"
deficit,"['D', 'EH', 'F', 'AH', 'S', 'AH', 'T']","['de', 'fi', 'cit']","['def', 'icit']",0.42857142857142855,1.15e-05,"[18, 7, 20, 3, 31, 3, 33, 0]"
indians,"['IH', 'N', 'D', 'IY', 'AH', 'N', 'Z']","['in', 'di', 'ans']","['ind', 'ians']",0.42857142857142855,1.78e-05,"[10, 27, 18, 11, 3, 27, 38, 0]"
baskets,"['B', 'AE', 'S', 'K', 'AH', 'T', 'S']","['bas', 'kets']","['b', 'ask', 'ets']",0.42857142857142855,2.82e-06,"[16, 2, 31, 24, 3, 33, 31, 0]"
laundry,"['L', 'AO', 'N', 'D', 'R', 'IY']","['laun', 'dry']","['l', 'aund', 'ry']",0.42857142857142855,1.15e-05,"[25, 4, 27, 18, 30, 11, 0, 0]"
vatican,"['V', 'AE', 'T', 'IH', 'K', 'AH', 'N']","['vat', 'ic', 'an']","['v', 'atican']",0.42857142857142855,6.17e-06,"[35, 2, 33, 10, 24, 3, 27, 0]"
focuses,"['F', 'OW', 'K', 'AH', 'S', 'IH', 'Z']","['fo', 'cuses']","['f', 'oc', 'uses']",0.42857142857142855,1.2e-05,"[20, 12, 24, 3, 31, 10, 38, 0]"
revenue,"['R', 'EH', 'V', 'AH', 'N', 'UW']","['rev', 'en', 'ue']","['re', 'venue']",0.42857142857142855,4.37e-05,"[30, 7, 35, 3, 27, 15, 0, 0]"
prairie,"['P', 'R', 'EH', 'R', 'IY']","['prair', 'ie']","['p', 'ra', 'irie']",0.42857142857142855,5.01e-06,"[29, 30, 7, 30, 11, 0, 0, 0]"
estonia,"['EH', 'S', 'T', 'OW', 'N', 'IY', 'AH']","['es', 'to', 'nia']","['est', 'onia']",0.42857142857142855,3.02e-06,"[7, 31, 33, 12, 27, 11, 3, 0]"
torture,"['T', 'AO', 'R', 'CH', 'ER']","['tor', 'ture']","['t', 'ort', 'ure']",0.42857142857142855,1.41e-05,"[33, 4, 30, 17, 8, 0, 0, 0]"
seafood,"['S', 'IY', 'F', 'UW', 'D']","['sea', 'food']","['se', 'af', 'ood']",0.42857142857142855,4.47e-06,"[31, 11, 20, 15, 18, 0, 0, 0]"
elliott,"['EH', 'L', 'IY', 'AH', 'T']","['el', 'li', 'ott']","['ell', 'iott']",0.42857142857142855,6.17e-06,"[7, 25, 11, 3, 33, 0, 0, 0]"
penguin,"['P', 'EH', 'NG', 'G', 'W', 'AH', 'N']","['pen', 'guin']","['p', 'engu', 'in']",0.42857142857142855,6.03e-06,"[29, 7, 28, 21, 36, 3, 27, 0]"
bristol,"['B', 'R', 'IH', 'S', 'T', 'AH', 'L']","['bris', 'tol']","['b', 'rist', 'ol']",0.42857142857142855,1.07e-05,"[16, 30, 10, 31, 33, 3, 25, 0]"
shopper,"['SH', 'AA', 'P', 'ER']","['shop', 'per']","['sh', 'o', 'pper']",0.42857142857142855,1.55e-06,"[32, 1, 29, 8, 0, 0, 0, 0]"
manuals,"['M', 'AE', 'N', 'Y', 'UW', 'AH', 'L', 'Z']","['manu', 'als']","['man', 'ual', 's']",0.42857142857142855,2.4e-06,"[26, 2, 27, 37, 15, 3, 25, 38]"
logical,"['L', 'AA', 'JH', 'IH', 'K', 'AH', 'L']","['lo', 'gic', 'al']","['log', 'ical']",0.42857142857142855,1.38e-05,"[25, 1, 23, 10, 24, 3, 25, 0]"
baghdad,"['B', 'AE', 'G', 'D', 'AE', 'D']","['bagh', 'dad']","['b', 'aghd', 'ad']",0.42857142857142855,4.37e-06,"[16, 2, 21, 18, 2, 18, 0, 0]"
defects,"['D', 'IY', 'F', 'EH', 'K', 'T', 'S']","['de', 'fects']","['def', 'ect', 's']",0.42857142857142855,5.89e-06,"[18, 11, 20, 7, 24, 33, 31, 0]"
anatomy,"['AH', 'N', 'AE', 'T', 'AH', 'M', 'IY']","['ana', 'tomy']","['an', 'at', 'omy']",0.42857142857142855,8.71e-06,"[3, 27, 2, 33, 3, 26, 11, 0]"
dollars,"['D', 'AA', 'L', 'ER', 'Z']","['dol', 'lars']","['d', 'oll', 'ars']",0.42857142857142855,6.03e-05,"[18, 1, 25, 8, 38, 0, 0, 0]"
beliefs,"['B', 'IH', 'L', 'IY', 'F', 'S']","['be', 'liefs']","['bel', 'ief', 's']",0.42857142857142855,1.78e-05,"[16, 10, 25, 11, 20, 31, 0, 0]"
holland,"['HH', 'AA', 'L', 'AH', 'N', 'D']","['hol', 'land']","['h', 'oll', 'and']",0.42857142857142855,1.26e-05,"[22, 1, 25, 3, 27, 18, 0, 0]"
optimal,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'L']","['op', 'tim', 'al']","['opt', 'imal']",0.42857142857142855,8.71e-06,"[1, 29, 33, 3, 26, 3, 25, 0]"
stadium,"['S', 'T', 'EY', 'D', 'IY', 'AH', 'M']","['sta', 'di', 'um']","['st', 'adium']",0.42857142857142855,4.27e-05,"[31, 33, 9, 18, 11, 3, 26, 0]"
surname,"['S', 'ER', 'N', 'EY', 'M']","['sur', 'name']","['s', 'urn', 'ame']",0.42857142857142855,3.16e-06,"[31, 8, 27, 9, 26, 0, 0, 0]"
guitars,"['G', 'IH', 'T', 'AA', 'R', 'Z']","['gui', 'tars']","['g', 'uit', 'ars']",0.42857142857142855,4.47e-06,"[21, 10, 33, 1, 30, 38, 0, 0]"
answers,"['AE', 'N', 'S', 'ER', 'Z']","['an', 'swers']","['ans', 'w', 'ers']",0.42857142857142855,3.98e-05,"[2, 27, 31, 8, 38, 0, 0, 0]"
beneath,"['B', 'IH', 'N', 'IY', 'TH']","['be', 'neath']","['b', 'ene', 'ath']",0.42857142857142855,1.74e-05,"[16, 10, 27, 11, 34, 0, 0, 0]"
pharmaceutical,"['F', 'AA', 'R', 'M', 'AH', 'S', 'UW', 'T', 'IH', 'K', 'AH', 'L']","['phar', 'ma', 'ceut', 'ic', 'al']","['ph', 'arm', 'aceutical']",0.42857142857142855,7.94e-06,"[20, 1, 30, 26, 3, 31, 15, 33]"
hormone,"['HH', 'AO', 'R', 'M', 'OW', 'N']","['hor', 'mone']","['h', 'orm', 'one']",0.42857142857142855,6.61e-06,"[22, 4, 30, 26, 12, 27, 0, 0]"
indiana,"['IH', 'N', 'D', 'IY', 'AE', 'N', 'AH']","['in', 'di', 'ana']","['ind', 'iana']",0.42857142857142855,2.04e-05,"[10, 27, 18, 11, 2, 27, 3, 0]"
arizona,"['EH', 'R', 'IH', 'Z', 'OW', 'N', 'AH']","['ari', 'zona']","['ar', 'iz', 'ona']",0.42857142857142855,2.4e-05,"[7, 30, 10, 38, 12, 27, 3, 0]"
apparel,"['AH', 'P', 'AE', 'R', 'AH', 'L']","['ap', 'par', 'el']","['app', 'arel']",0.42857142857142855,5.25e-06,"[3, 29, 2, 30, 3, 25, 0, 0]"
custody,"['K', 'AH', 'S', 'T', 'AH', 'D', 'IY']","['cus', 'tody']","['c', 'ust', 'ody']",0.42857142857142855,1.66e-05,"[24, 3, 31, 33, 3, 18, 11, 0]"
jamaica,"['JH', 'AH', 'M', 'EY', 'K', 'AH']","['ja', 'maica']","['j', 'ama', 'ica']",0.42857142857142855,8.32e-06,"[23, 3, 26, 9, 24, 3, 0, 0]"
georgia,"['JH', 'AO', 'R', 'JH', 'AH']","['geor', 'gia']","['ge', 'org', 'ia']",0.42857142857142855,2.88e-05,"[23, 4, 30, 23, 3, 0, 0, 0]"
futures,"['F', 'Y', 'UW', 'CH', 'ER', 'Z']","['fu', 'tures']","['f', 'ut', 'ures']",0.42857142857142855,6.92e-06,"[20, 37, 15, 17, 8, 38, 0, 0]"
austria,"['AO', 'S', 'T', 'R', 'IY', 'AH']","['aus', 'tria']","['a', 'ust', 'ria']",0.42857142857142855,1.17e-05,"[4, 31, 33, 30, 11, 3, 0, 0]"
croatia,"['K', 'R', 'OW', 'EY', 'SH', 'AH']","['croa', 'tia']","['cro', 'at', 'ia']",0.42857142857142855,5.5e-06,"[24, 30, 12, 9, 32, 3, 0, 0]"
tactics,"['T', 'AE', 'K', 'T', 'IH', 'K', 'S']","['tac', 'tics']","['t', 'act', 'ics']",0.42857142857142855,1.48e-05,"[33, 2, 24, 33, 10, 24, 31, 0]"
britain,"['B', 'R', 'IH', 'T', 'AH', 'N']","['bri', 'tain']","['b', 'rit', 'ain']",0.42857142857142855,5.25e-05,"[16, 30, 10, 33, 3, 27, 0, 0]"
october,"['AA', 'K', 'T', 'OW', 'B', 'ER']","['oc', 'to', 'ber']","['oct', 'ober']",0.42857142857142855,0.000129,"[1, 24, 33, 12, 16, 8, 0, 0]"
deliver,"['D', 'IH', 'L', 'IH', 'V', 'ER']","['de', 'liv', 'er']","['del', 'iver']",0.42857142857142855,3.55e-05,"[18, 10, 25, 10, 35, 8, 0, 0]"
jeffrey,"['JH', 'EH', 'F', 'R', 'IY']","['jef', 'frey']","['j', 'eff', 'rey']",0.42857142857142855,7.94e-06,"[23, 7, 20, 30, 11, 0, 0, 0]"
towards,"['T', 'AH', 'W', 'AO', 'R', 'D', 'Z']","['to', 'wards']","['t', 'ow', 'ards']",0.42857142857142855,0.000115,"[33, 3, 36, 4, 30, 18, 38, 0]"
novelty,"['N', 'AA', 'V', 'AH', 'L', 'T', 'IY']","['nov', 'elty']","['no', 'vel', 'ty']",0.42857142857142855,4.57e-06,"[27, 1, 35, 3, 25, 33, 11, 0]"
optical,"['AA', 'P', 'T', 'IH', 'K', 'AH', 'L']","['op', 'tic', 'al']","['opt', 'ical']",0.42857142857142855,1.17e-05,"[1, 29, 33, 10, 24, 3, 25, 0]"
removal,"['R', 'IH', 'M', 'UW', 'V', 'AH', 'L']","['re', 'mov', 'al']","['rem', 'oval']",0.42857142857142855,2.24e-05,"[30, 10, 26, 15, 35, 3, 25, 0]"
vitamin,"['V', 'AY', 'T', 'AH', 'M', 'AH', 'N']","['vit', 'am', 'in']","['v', 'itamin']",0.42857142857142855,1.02e-05,"[35, 6, 33, 3, 26, 3, 27, 0]"
society,"['S', 'AH', 'S', 'AY', 'AH', 'T', 'IY']","['so', 'ci', 'ety']","['soc', 'iety']",0.42857142857142855,0.000148,"[31, 3, 31, 6, 3, 33, 11, 0]"
tobacco,"['T', 'AH', 'B', 'AE', 'K', 'OW']","['to', 'bacco']","['t', 'ob', 'acco']",0.42857142857142855,1.55e-05,"[33, 3, 16, 2, 24, 12, 0, 0]"
elderly,"['EH', 'L', 'D', 'ER', 'L', 'IY']","['eld', 'erly']","['e', 'lder', 'ly']",0.42857142857142855,1.41e-05,"[7, 25, 18, 8, 25, 11, 0, 0]"
optimum,"['AA', 'P', 'T', 'AH', 'M', 'AH', 'M']","['op', 'tim', 'um']","['opt', 'imum']",0.42857142857142855,3.47e-06,"[1, 29, 33, 3, 26, 3, 26, 0]"
affects,"['AH', 'F', 'EH', 'K', 'T', 'S']","['af', 'fects']","['aff', 'ect', 's']",0.42857142857142855,1.45e-05,"[3, 20, 7, 24, 33, 31, 0, 0]"
happens,"['HH', 'AE', 'P', 'AH', 'N', 'Z']","['hap', 'pens']","['h', 'app', 'ens']",0.42857142857142855,9.12e-05,"[22, 2, 29, 3, 27, 38, 0, 0]"
cardiac,"['K', 'AA', 'R', 'D', 'IY', 'AE', 'K']","['car', 'di', 'ac']","['card', 'iac']",0.42857142857142855,6.92e-06,"[24, 1, 30, 18, 11, 2, 24, 0]"
russian,"['R', 'AH', 'SH', 'AH', 'N']","['rus', 'si', 'an']","['r', 'ussian']",0.42857142857142855,0.000102,"[30, 3, 32, 3, 27, 0, 0, 0]"
musical,"['M', 'Y', 'UW', 'Z', 'IH', 'K', 'AH', 'L']","['mu', 'sic', 'al']","['mus', 'ical']",0.42857142857142855,3.24e-05,"[26, 37, 15, 38, 10, 24, 3, 25]"
horizon,"['HH', 'ER', 'AY', 'Z', 'AH', 'N']","['ho', 'ri', 'zon']","['hor', 'izon']",0.42857142857142855,1.17e-05,"[22, 8, 6, 38, 3, 27, 0, 0]"
wedding,"['W', 'EH', 'D', 'IH', 'NG']","['wed', 'ding']","['w', 'edd', 'ing']",0.42857142857142855,6.76e-05,"[36, 7, 18, 10, 28, 0, 0, 0]"
andrews,"['AE', 'N', 'D', 'R', 'UW', 'Z']","['an', 'drews']","['and', 'rew', 's']",0.42857142857142855,8.51e-06,"[2, 27, 18, 30, 15, 38, 0, 0]"
entrepreneur,"['AA', 'N', 'T', 'R', 'AH', 'P', 'R', 'AH', 'N', 'ER']","['en', 'tre', 'pren', 'eur']","['ent', 'reprene', 'ur']",0.4166666666666667,9.77e-06,"[1, 27, 33, 30, 3, 29, 30, 3]"
pharmacology,"['F', 'AA', 'R', 'M', 'AH', 'K', 'AA', 'L', 'AH', 'JH', 'IY']","['phar', 'ma', 'co', 'logy']","['ph', 'armac', 'ology']",0.4166666666666667,1.41e-06,"[20, 1, 30, 26, 3, 24, 1, 25]"
dramatically,"['D', 'R', 'AH', 'M', 'AE', 'T', 'IH', 'K', 'L', 'IY']","['dra', 'mat', 'ic', 'ally']","['d', 'ram', 'atically']",0.4166666666666667,8.91e-06,"[18, 30, 3, 26, 2, 33, 10, 24]"
notification,"['N', 'OW', 'T', 'AH', 'F', 'AH', 'K', 'EY', 'SH', 'AH', 'N']","['no', 'ti', 'fic', 'a', 'tion']","['not', 'ification']",0.4166666666666667,8.32e-06,"[27, 12, 33, 3, 20, 3, 24, 9]"
championship,"['CH', 'AE', 'M', 'P', 'IY', 'AH', 'N', 'SH', 'IH', 'P']","['cham', 'pi', 'on', 'ship']","['ch', 'ampions', 'hip']",0.4166666666666667,3.47e-05,"[17, 2, 26, 29, 11, 3, 27, 32]"
testimonials,"['T', 'EH', 'S', 'T', 'AH', 'M', 'OW', 'N', 'IY', 'AH', 'L', 'Z']","['testi', 'mo', 'ni', 'als']","['test', 'imon', 'ials']",0.4166666666666667,7.94e-07,"[33, 7, 31, 33, 3, 26, 12, 27]"
reservations,"['R', 'EH', 'Z', 'ER', 'V', 'EY', 'SH', 'AH', 'N', 'Z']","['re', 'ser', 'va', 'tions']","['res', 'erv', 'ations']",0.4166666666666667,6.17e-06,"[30, 7, 38, 8, 35, 9, 32, 3]"
institutions,"['IH', 'N', 'S', 'T', 'IH', 'T', 'UW', 'SH', 'AH', 'N', 'Z']","['in', 'sti', 'tu', 'tions']","['inst', 'it', 'utions']",0.4166666666666667,3.8e-05,"[10, 27, 31, 33, 10, 33, 15, 32]"
universities,"['Y', 'UW', 'N', 'AH', 'V', 'ER', 'S', 'AH', 'T', 'IY', 'Z']","['uni', 'ver', 'sit', 'ies']","['un', 'ivers', 'ities']",0.4166666666666667,2.29e-05,"[37, 15, 27, 3, 35, 8, 31, 3]"
entertaining,"['EH', 'N', 'T', 'ER', 'T', 'EY', 'N', 'IH', 'NG']","['en', 'ter', 'tain', 'ing']","['ent', 'ert', 'aining']",0.4166666666666667,1.29e-05,"[7, 27, 33, 8, 33, 9, 27, 10]"
satisfactory,"['S', 'AE', 'T', 'AH', 'S', 'F', 'AE', 'K', 'T', 'R', 'IY']","['sat', 'is', 'fact', 'ory']","['s', 'atisf', 'actory']",0.4166666666666667,3.72e-06,"[31, 2, 33, 3, 31, 20, 2, 24]"
architecture,"['AA', 'R', 'K', 'AH', 'T', 'EH', 'K', 'CH', 'ER']","['ar', 'chi', 'tec', 'ture']","['arch', 'itect', 'ure']",0.4166666666666667,2.63e-05,"[1, 30, 24, 3, 33, 7, 24, 17]"
satisfaction,"['S', 'AE', 'T', 'AH', 'S', 'F', 'AE', 'K', 'SH', 'AH', 'N']","['sat', 'is', 'fac', 'tion']","['s', 'atisf', 'action']",0.4166666666666667,1.45e-05,"[31, 2, 33, 3, 31, 20, 2, 24]"
intellectual,"['IH', 'N', 'T', 'AH', 'L', 'EH', 'K', 'CH', 'UW', 'AH', 'L']","['in', 'tel', 'lec', 'tu', 'al']","['int', 'ellectual']",0.4166666666666667,2e-05,"[10, 27, 33, 3, 25, 7, 24, 17]"
occupational,"['AA', 'K', 'Y', 'AH', 'P', 'EY', 'SH', 'AH', 'N', 'AH', 'L']","['oc', 'cu', 'pa', 'tion', 'al']","['occup', 'ational']",0.4166666666666667,5.25e-06,"[1, 24, 37, 3, 29, 9, 32, 3]"
humor,"['HH', 'Y', 'UW', 'M', 'ER']","['hu', 'mor']","['hum', 'or']",0.4,1.55e-05,"[22, 37, 15, 26, 8, 0, 0, 0]"
legitimate,"['L', 'AH', 'JH', 'IH', 'T', 'AH', 'M', 'AH', 'T']","['le', 'git', 'im', 'ate']","['leg', 'itimate']",0.4,1.66e-05,"[25, 3, 23, 10, 33, 3, 26, 3]"
gauge,"['G', 'EY', 'JH']",['gauge'],"['g', 'au', 'ge']",0.4,1.05e-05,"[21, 9, 23, 0, 0, 0, 0, 0]"
architects,"['AA', 'R', 'K', 'AH', 'T', 'EH', 'K', 'T', 'S']","['ar', 'chi', 'tects']","['arch', 'itect', 's']",0.4,8.13e-06,"[1, 30, 24, 3, 33, 7, 24, 33]"
