word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
lebanon,"['L', 'EH', 'B', 'AH', 'N', 'AH', 'N']","['le', 'ban', 'on']","['le', 'ban', 'on']",0.0,1.02e-05,"[25, 7, 16, 3, 27, 3, 27, 0]"
corp,"['K', 'AO', 'R', 'P']",['corp'],['corp'],0.0,1.86e-05,"[24, 4, 30, 29, 0, 0, 0, 0]"
gnome,"['N', 'OW', 'M']",['gnome'],['gnome'],0.0,1.58e-06,"[27, 12, 26, 0, 0, 0, 0, 0]"
highways,"['HH', 'AY', 'W', 'EY', 'Z']","['high', 'ways']","['high', 'ways']",0.0,7.59e-06,"[22, 6, 36, 9, 38, 0, 0, 0]"
thinkpad,"['TH', 'IH', 'NG', 'K', 'P', 'AE', 'D']","['think', 'pad']","['think', 'pad']",0.0,4.57e-07,"[34, 10, 28, 24, 29, 2, 18, 0]"
preston,"['P', 'R', 'EH', 'S', 'T', 'AH', 'N']","['pre', 'ston']","['pre', 'ston']",0.0,6.17e-06,"[29, 30, 7, 31, 33, 3, 27, 0]"
cunt,"['K', 'AH', 'N', 'T']",['cunt'],['cunt'],0.0,7.41e-06,"[24, 3, 27, 33, 0, 0, 0, 0]"
helps,"['HH', 'EH', 'L', 'P', 'S']",['helps'],['helps'],0.0,5.5e-05,"[22, 7, 25, 29, 31, 0, 0, 0]"
cycle,"['S', 'AY', 'K', 'AH', 'L']",['cycle'],['cycle'],0.0,3.98e-05,"[31, 6, 24, 3, 25, 0, 0, 0]"
amounts,"['AH', 'M', 'AW', 'N', 'T', 'S']",['amounts'],['amounts'],0.0,2.57e-05,"[3, 26, 5, 27, 33, 31, 0, 0]"
dual,"['D', 'UW', 'AH', 'L']",['dual'],['dual'],0.0,1.91e-05,"[18, 15, 3, 25, 0, 0, 0, 0]"
rise,"['R', 'AY', 'Z']",['rise'],['rise'],0.0,6.46e-05,"[30, 6, 38, 0, 0, 0, 0, 0]"
sleep,"['S', 'L', 'IY', 'P']",['sleep'],['sleep'],0.0,0.000112,"[31, 25, 11, 29, 0, 0, 0, 0]"
bird,"['B', 'ER', 'D']",['bird'],['bird'],0.0,4.27e-05,"[16, 8, 18, 0, 0, 0, 0, 0]"
scene,"['S', 'IY', 'N']",['scene'],['scene'],0.0,9.33e-05,"[31, 11, 27, 0, 0, 0, 0, 0]"
hunter,"['HH', 'AH', 'N', 'T', 'ER']",['hunter'],['hunter'],0.0,2.34e-05,"[22, 3, 27, 33, 8, 0, 0, 0]"
skirts,"['S', 'K', 'ER', 'T', 'S']",['skirts'],['skirts'],0.0,3.72e-06,"[31, 24, 8, 33, 31, 0, 0, 0]"
hazards,"['HH', 'AE', 'Z', 'ER', 'D', 'Z']","['haz', 'ards']","['haz', 'ards']",0.0,4.37e-06,"[22, 2, 38, 8, 18, 38, 0, 0]"
shake,"['SH', 'EY', 'K']",['shake'],['shake'],0.0,2.14e-05,"[32, 9, 24, 0, 0, 0, 0, 0]"
holly,"['HH', 'AA', 'L', 'IY']",['holly'],['holly'],0.0,7.59e-06,"[22, 1, 25, 11, 0, 0, 0, 0]"
silly,"['S', 'IH', 'L', 'IY']",['silly'],['silly'],0.0,2.45e-05,"[31, 10, 25, 11, 0, 0, 0, 0]"
yea,"['Y', 'EY']",['yea'],['yea'],0.0,1.82e-05,"[37, 9, 0, 0, 0, 0, 0, 0]"
mercy,"['M', 'ER', 'S', 'IY']",['mercy'],['mercy'],0.0,1.78e-05,"[26, 8, 31, 11, 0, 0, 0, 0]"
hartford,"['HH', 'AA', 'R', 'T', 'F', 'ER', 'D']","['hart', 'ford']","['hart', 'ford']",0.0,4.37e-06,"[22, 1, 30, 33, 20, 8, 18, 0]"
marcus,"['M', 'AA', 'R', 'K', 'AH', 'S']","['mar', 'cus']","['mar', 'cus']",0.0,1.23e-05,"[26, 1, 30, 24, 3, 31, 0, 0]"
rare,"['R', 'EH', 'R']",['rare'],['rare'],0.0,5.89e-05,"[30, 7, 30, 0, 0, 0, 0, 0]"
spent,"['S', 'P', 'EH', 'N', 'T']",['spent'],['spent'],0.0,0.000105,"[31, 29, 7, 27, 33, 0, 0, 0]"
samples,"['S', 'AE', 'M', 'P', 'AH', 'L', 'Z']",['samples'],['samples'],0.0,2.19e-05,"[31, 2, 26, 29, 3, 25, 38, 0]"
daniel,"['D', 'AE', 'N', 'Y', 'AH', 'L']",['daniel'],['daniel'],0.0,4.17e-05,"[18, 2, 27, 37, 3, 25, 0, 0]"
bars,"['B', 'AA', 'R', 'Z']",['bars'],['bars'],0.0,2.82e-05,"[16, 1, 30, 38, 0, 0, 0, 0]"
row,"['R', 'OW']",['row'],['row'],0.0,3.98e-05,"[30, 12, 0, 0, 0, 0, 0, 0]"
arms,"['AA', 'R', 'M', 'Z']",['arms'],['arms'],0.0,6.61e-05,"[1, 30, 26, 38, 0, 0, 0, 0]"
mats,"['M', 'AE', 'T', 'S']",['mats'],['mats'],0.0,3.72e-06,"[26, 2, 33, 31, 0, 0, 0, 0]"
crawford,"['K', 'R', 'AO', 'F', 'ER', 'D']","['craw', 'ford']","['craw', 'ford']",0.0,6.92e-06,"[24, 30, 4, 20, 8, 18, 0, 0]"
labeled,"['L', 'EY', 'B', 'AH', 'L', 'D']",['labeled'],['labeled'],0.0,8.13e-06,"[25, 9, 16, 3, 25, 18, 0, 0]"
serbia,"['S', 'ER', 'B', 'IY', 'AH']","['ser', 'bia']","['ser', 'bia']",0.0,5.13e-06,"[31, 8, 16, 11, 3, 0, 0, 0]"
sheriff,"['SH', 'EH', 'R', 'AH', 'F']","['sher', 'iff']","['sher', 'iff']",0.0,1.45e-05,"[32, 7, 30, 3, 20, 0, 0, 0]"
blah,"['B', 'L', 'AA']",['blah'],['blah'],0.0,7.59e-06,"[16, 25, 1, 0, 0, 0, 0, 0]"
mime,"['M', 'AY', 'M']",['mime'],['mime'],0.0,1.15e-06,"[26, 6, 26, 0, 0, 0, 0, 0]"
winds,"['W', 'IH', 'N', 'D', 'Z']",['winds'],['winds'],0.0,1.66e-05,"[36, 10, 27, 18, 38, 0, 0, 0]"
powder,"['P', 'AW', 'D', 'ER']",['powder'],['powder'],0.0,1.78e-05,"[29, 5, 18, 8, 0, 0, 0, 0]"
broadway,"['B', 'R', 'AO', 'D', 'W', 'EY']","['broad', 'way']","['broad', 'way']",0.0,1.2e-05,"[16, 30, 4, 18, 36, 9, 0, 0]"
wash,"['W', 'AA', 'SH']",['wash'],['wash'],0.0,2.88e-05,"[36, 1, 32, 0, 0, 0, 0, 0]"
cartridges,"['K', 'AA', 'R', 'T', 'R', 'AH', 'JH', 'AH', 'Z']","['cart', 'ridges']","['cart', 'ridges']",0.0,2.57e-06,"[24, 1, 30, 33, 30, 3, 23, 3]"
stones,"['S', 'T', 'OW', 'N', 'Z']",['stones'],['stones'],0.0,2.04e-05,"[31, 33, 12, 27, 38, 0, 0, 0]"
ink,"['IH', 'NG', 'K']",['ink'],['ink'],0.0,1.17e-05,"[10, 28, 24, 0, 0, 0, 0, 0]"
pasta,"['P', 'AA', 'S', 'T', 'AH']",['pasta'],['pasta'],0.0,8.32e-06,"[29, 1, 31, 33, 3, 0, 0, 0]"
wrapped,"['R', 'AE', 'P', 'T']",['wrapped'],['wrapped'],0.0,1.41e-05,"[30, 2, 29, 33, 0, 0, 0, 0]"
swift,"['S', 'W', 'IH', 'F', 'T']",['swift'],['swift'],0.0,1.41e-05,"[31, 36, 10, 20, 33, 0, 0, 0]"
eden,"['IY', 'D', 'AH', 'N']",['eden'],['eden'],0.0,6.61e-06,"[11, 18, 3, 27, 0, 0, 0, 0]"
ala,"['EY', 'L', 'AH']",['ala'],['ala'],0.0,3.39e-06,"[9, 25, 3, 0, 0, 0, 0, 0]"
dip,"['D', 'IH', 'P']",['dip'],['dip'],0.0,1.12e-05,"[18, 10, 29, 0, 0, 0, 0, 0]"
fourth,"['F', 'AO', 'R', 'TH']",['fourth'],['fourth'],0.0,6.76e-05,"[20, 4, 30, 34, 0, 0, 0, 0]"
evil,"['IY', 'V', 'AH', 'L']",['evil'],['evil'],0.0,5.5e-05,"[11, 35, 3, 25, 0, 0, 0, 0]"
aware,"['AH', 'W', 'EH', 'R']",['aware'],['aware'],0.0,6.03e-05,"[3, 36, 7, 30, 0, 0, 0, 0]"
wilson,"['W', 'IH', 'L', 'S', 'AH', 'N']",['wilson'],['wilson'],0.0,3.39e-05,"[36, 10, 25, 31, 3, 27, 0, 0]"
shape,"['SH', 'EY', 'P']",['shape'],['shape'],0.0,5.25e-05,"[32, 9, 29, 0, 0, 0, 0, 0]"
greatest,"['G', 'R', 'EY', 'T', 'AH', 'S', 'T']",['greatest'],['greatest'],0.0,6.17e-05,"[21, 30, 9, 33, 3, 31, 33, 0]"
euro,"['Y', 'UW', 'R', 'OW']",['euro'],['euro'],0.0,1.23e-05,"[37, 15, 30, 12, 0, 0, 0, 0]"
cap,"['K', 'AE', 'P']",['cap'],['cap'],0.0,3.24e-05,"[24, 2, 29, 0, 0, 0, 0, 0]"
tariff,"['T', 'EH', 'R', 'AH', 'F']","['tar', 'iff']","['tar', 'iff']",0.0,3.09e-06,"[33, 7, 30, 3, 20, 0, 0, 0]"
charts,"['CH', 'AA', 'R', 'T', 'S']",['charts'],['charts'],0.0,1.45e-05,"[17, 1, 30, 33, 31, 0, 0, 0]"
mixed,"['M', 'IH', 'K', 'S', 'T']",['mixed'],['mixed'],0.0,4.37e-05,"[26, 10, 24, 31, 33, 0, 0, 0]"
census,"['S', 'EH', 'N', 'S', 'AH', 'S']",['census'],['census'],0.0,1.55e-05,"[31, 7, 27, 31, 3, 31, 0, 0]"
peak,"['P', 'IY', 'K']",['peak'],['peak'],0.0,3.39e-05,"[29, 11, 24, 0, 0, 0, 0, 0]"
wheel,"['W', 'IY', 'L']",['wheel'],['wheel'],0.0,3.16e-05,"[36, 11, 25, 0, 0, 0, 0, 0]"
dick,"['D', 'IH', 'K']",['dick'],['dick'],0.0,5.01e-05,"[18, 10, 24, 0, 0, 0, 0, 0]"
salt,"['S', 'AO', 'L', 'T']",['salt'],['salt'],0.0,3.98e-05,"[31, 4, 25, 33, 0, 0, 0, 0]"
lights,"['L', 'AY', 'T', 'S']",['lights'],['lights'],0.0,4.37e-05,"[25, 6, 33, 31, 0, 0, 0, 0]"
bell,"['B', 'EH', 'L']",['bell'],['bell'],0.0,3.89e-05,"[16, 7, 25, 0, 0, 0, 0, 0]"
matches,"['M', 'AE', 'CH', 'AH', 'Z']",['matches'],['matches'],0.0,3.89e-05,"[26, 2, 17, 3, 38, 0, 0, 0]"
trained,"['T', 'R', 'EY', 'N', 'D']",['trained'],['trained'],0.0,3.8e-05,"[33, 30, 9, 27, 18, 0, 0, 0]"
burn,"['B', 'ER', 'N']",['burn'],['burn'],0.0,3.39e-05,"[16, 8, 27, 0, 0, 0, 0, 0]"
roses,"['R', 'OW', 'Z', 'IH', 'Z']",['roses'],['roses'],0.0,1.02e-05,"[30, 12, 38, 10, 38, 0, 0, 0]"
labs,"['L', 'AE', 'B', 'Z']",['labs'],['labs'],0.0,6.61e-06,"[25, 2, 16, 38, 0, 0, 0, 0]"
cayman,"['K', 'EY', 'M', 'AH', 'N']","['cay', 'man']","['cay', 'man']",0.0,1.55e-06,"[24, 9, 26, 3, 27, 0, 0, 0]"
laid,"['L', 'EY', 'D']",['laid'],['laid'],0.0,3.63e-05,"[25, 9, 18, 0, 0, 0, 0, 0]"
clay,"['K', 'L', 'EY']",['clay'],['clay'],0.0,1.95e-05,"[24, 25, 9, 0, 0, 0, 0, 0]"
patches,"['P', 'AE', 'CH', 'AH', 'Z']",['patches'],['patches'],0.0,7.24e-06,"[29, 2, 17, 3, 38, 0, 0, 0]"
weak,"['W', 'IY', 'K']",['weak'],['weak'],0.0,4.57e-05,"[36, 11, 24, 0, 0, 0, 0, 0]"
towns,"['T', 'AW', 'N', 'Z']",['towns'],['towns'],0.0,2.45e-05,"[33, 5, 27, 38, 0, 0, 0, 0]"
wise,"['W', 'AY', 'Z']",['wise'],['wise'],0.0,3.24e-05,"[36, 6, 38, 0, 0, 0, 0, 0]"
shed,"['SH', 'EH', 'D']",['shed'],['shed'],0.0,1.7e-05,"[32, 7, 18, 0, 0, 0, 0, 0]"
memo,"['M', 'EH', 'M', 'OW']",['memo'],['memo'],0.0,6.46e-06,"[26, 7, 26, 12, 0, 0, 0, 0]"
ham,"['HH', 'AE', 'M']",['ham'],['ham'],0.0,1.32e-05,"[22, 2, 26, 0, 0, 0, 0, 0]"
solved,"['S', 'AA', 'L', 'V', 'D']",['solved'],['solved'],0.0,1.2e-05,"[31, 1, 25, 35, 18, 0, 0, 0]"
tide,"['T', 'AY', 'D']",['tide'],['tide'],0.0,1.12e-05,"[33, 6, 18, 0, 0, 0, 0, 0]"
standings,"['S', 'T', 'AE', 'N', 'D', 'IH', 'NG', 'Z']","['stand', 'ings']","['stand', 'ings']",0.0,2.88e-06,"[31, 33, 2, 27, 18, 10, 28, 38]"
funk,"['F', 'AH', 'NG', 'K']",['funk'],['funk'],0.0,5.13e-06,"[20, 3, 28, 24, 0, 0, 0, 0]"
porsche,"['P', 'AO', 'R', 'SH', 'AH']",['porsche'],['porsche'],0.0,5.01e-06,"[29, 4, 30, 32, 3, 0, 0, 0]"
bread,"['B', 'R', 'EH', 'D']",['bread'],['bread'],0.0,3.16e-05,"[16, 30, 7, 18, 0, 0, 0, 0]"
don,"['D', 'AA', 'N']",['don'],['don'],0.0,3.98e-05,"[18, 1, 27, 0, 0, 0, 0, 0]"
pieces,"['P', 'IY', 'S', 'AH', 'Z']",['pieces'],['pieces'],0.0,5.25e-05,"[29, 11, 31, 3, 38, 0, 0, 0]"
parks,"['P', 'AA', 'R', 'K', 'S']",['parks'],['parks'],0.0,2.14e-05,"[29, 1, 30, 24, 31, 0, 0, 0]"
stress,"['S', 'T', 'R', 'EH', 'S']",['stress'],['stress'],0.0,5.37e-05,"[31, 33, 30, 7, 31, 0, 0, 0]"
cream,"['K', 'R', 'IY', 'M']",['cream'],['cream'],0.0,4.17e-05,"[24, 30, 11, 26, 0, 0, 0, 0]"
runs,"['R', 'AH', 'N', 'Z']",['runs'],['runs'],0.0,6.92e-05,"[30, 3, 27, 38, 0, 0, 0, 0]"
trends,"['T', 'R', 'EH', 'N', 'D', 'Z']",['trends'],['trends'],0.0,2.09e-05,"[33, 30, 7, 27, 18, 38, 0, 0]"
yeah,"['Y', 'AE']",['yeah'],['yeah'],0.0,0.000234,"[37, 2, 0, 0, 0, 0, 0, 0]"
boxes,"['B', 'AA', 'K', 'S', 'AH', 'Z']",['boxes'],['boxes'],0.0,2.19e-05,"[16, 1, 24, 31, 3, 38, 0, 0]"
hills,"['HH', 'IH', 'L', 'Z']",['hills'],['hills'],0.0,2.88e-05,"[22, 10, 25, 38, 0, 0, 0, 0]"
banned,"['B', 'AE', 'N', 'D']",['banned'],['banned'],0.0,2.57e-05,"[16, 2, 27, 18, 0, 0, 0, 0]"
cove,"['K', 'OW', 'V']",['cove'],['cove'],0.0,4.37e-06,"[24, 12, 35, 0, 0, 0, 0, 0]"
casa,"['K', 'AA', 'S', 'AH']",['casa'],['casa'],0.0,3.47e-06,"[24, 1, 31, 3, 0, 0, 0, 0]"
keeps,"['K', 'IY', 'P', 'S']",['keeps'],['keeps'],0.0,4.68e-05,"[24, 11, 29, 31, 0, 0, 0, 0]"
chen,"['CH', 'EH', 'N']",['chen'],['chen'],0.0,9.12e-06,"[17, 7, 27, 0, 0, 0, 0, 0]"
emma,"['EH', 'M', 'AH']",['emma'],['emma'],0.0,1.7e-05,"[7, 26, 3, 0, 0, 0, 0, 0]"
finances,"['F', 'IH', 'N', 'AE', 'N', 'S', 'IH', 'Z']","['fin', 'ances']","['fin', 'ances']",0.0,7.94e-06,"[20, 10, 27, 2, 27, 31, 10, 38]"
sealed,"['S', 'IY', 'L', 'D']",['sealed'],['sealed'],0.0,1.32e-05,"[31, 11, 25, 18, 0, 0, 0, 0]"
thai,"['T', 'AY']",['thai'],['thai'],0.0,1.48e-05,"[33, 6, 0, 0, 0, 0, 0, 0]"
loaded,"['L', 'OW', 'D', 'AH', 'D']",['loaded'],['loaded'],0.0,1.78e-05,"[25, 12, 18, 3, 18, 0, 0, 0]"
fred,"['F', 'R', 'EH', 'D']",['fred'],['fred'],0.0,1.62e-05,"[20, 30, 7, 18, 0, 0, 0, 0]"
scenes,"['S', 'IY', 'N', 'Z']",['scenes'],['scenes'],0.0,3.8e-05,"[31, 11, 27, 38, 0, 0, 0, 0]"
balls,"['B', 'AO', 'L', 'Z']",['balls'],['balls'],0.0,3.31e-05,"[16, 4, 25, 38, 0, 0, 0, 0]"
boost,"['B', 'UW', 'S', 'T']",['boost'],['boost'],0.0,2.57e-05,"[16, 15, 31, 33, 0, 0, 0, 0]"
mill,"['M', 'IH', 'L']",['mill'],['mill'],0.0,2.4e-05,"[26, 10, 25, 0, 0, 0, 0, 0]"
icons,"['AY', 'K', 'AA', 'N', 'Z']",['icons'],['icons'],0.0,5.5e-06,"[6, 24, 1, 27, 38, 0, 0, 0]"
den,"['D', 'EH', 'N']",['den'],['den'],0.0,1.02e-05,"[18, 7, 27, 0, 0, 0, 0, 0]"
aud,"['AO', 'D']",['aud'],['aud'],0.0,1.45e-06,"[4, 18, 0, 0, 0, 0, 0, 0]"
aqua,"['AE', 'K', 'W', 'AH']",['aqua'],['aqua'],0.0,2.69e-06,"[2, 24, 36, 3, 0, 0, 0, 0]"
pound,"['P', 'AW', 'N', 'D']",['pound'],['pound'],0.0,2.09e-05,"[29, 5, 27, 18, 0, 0, 0, 0]"
hostels,"['HH', 'AA', 'S', 'T', 'AH', 'L', 'Z']","['hos', 'tels']","['hos', 'tels']",0.0,9.77e-07,"[22, 1, 31, 33, 3, 25, 38, 0]"
shine,"['SH', 'AY', 'N']",['shine'],['shine'],0.0,1.48e-05,"[32, 6, 27, 0, 0, 0, 0, 0]"
greek,"['G', 'R', 'IY', 'K']",['greek'],['greek'],0.0,3.16e-05,"[21, 30, 11, 24, 0, 0, 0, 0]"
raw,"['R', 'AA']",['raw'],['raw'],0.0,3.39e-05,"[30, 1, 0, 0, 0, 0, 0, 0]"
gnu,"['N', 'UW']",['gnu'],['gnu'],0.0,1.1e-06,"[27, 15, 0, 0, 0, 0, 0, 0]"
happened,"['HH', 'AE', 'P', 'AH', 'N', 'D']",['happened'],['happened'],0.0,0.000158,"[22, 2, 29, 3, 27, 18, 0, 0]"
jeff,"['JH', 'EH', 'F']",['jeff'],['jeff'],0.0,2.82e-05,"[23, 7, 20, 0, 0, 0, 0, 0]"
sharp,"['SH', 'AA', 'R', 'P']",['sharp'],['sharp'],0.0,3.02e-05,"[32, 1, 30, 29, 0, 0, 0, 0]"
ben,"['B', 'EH', 'N']",['ben'],['ben'],0.0,4.9e-05,"[16, 7, 27, 0, 0, 0, 0, 0]"
lane,"['L', 'EY', 'N']",['lane'],['lane'],0.0,3.72e-05,"[25, 9, 27, 0, 0, 0, 0, 0]"
kill,"['K', 'IH', 'L']",['kill'],['kill'],0.0,0.000123,"[24, 10, 25, 0, 0, 0, 0, 0]"
aol,"['EY', 'OW', 'EH', 'L']",['aol'],['aol'],0.0,1.74e-06,"[9, 12, 7, 25, 0, 0, 0, 0]"
knows,"['N', 'OW', 'Z']",['knows'],['knows'],0.0,0.000117,"[27, 12, 38, 0, 0, 0, 0, 0]"
noise,"['N', 'OY', 'Z']",['noise'],['noise'],0.0,3.55e-05,"[27, 13, 38, 0, 0, 0, 0, 0]"
wooden,"['W', 'UH', 'D', 'AH', 'N']",['wooden'],['wooden'],0.0,2.14e-05,"[36, 14, 18, 3, 27, 0, 0, 0]"
tough,"['T', 'AH', 'F']",['tough'],['tough'],0.0,5.89e-05,"[33, 3, 20, 0, 0, 0, 0, 0]"
gonna,"['G', 'AA', 'N', 'AH']",['gonna'],['gonna'],0.0,0.000195,"[21, 1, 27, 3, 0, 0, 0, 0]"
lie,"['L', 'AY']",['lie'],['lie'],0.0,6.92e-05,"[25, 6, 0, 0, 0, 0, 0, 0]"
chest,"['CH', 'EH', 'S', 'T']",['chest'],['chest'],0.0,3.31e-05,"[17, 7, 31, 33, 0, 0, 0, 0]"
billy,"['B', 'IH', 'L', 'IY']",['billy'],['billy'],0.0,2.14e-05,"[16, 10, 25, 11, 0, 0, 0, 0]"
emerging,"['IH', 'M', 'ER', 'JH', 'IH', 'NG']","['emer', 'ging']","['emer', 'ging']",0.0,1.55e-05,"[10, 26, 8, 23, 10, 28, 0, 0]"
craig,"['K', 'R', 'EY', 'G']",['craig'],['craig'],0.0,1.51e-05,"[24, 30, 9, 21, 0, 0, 0, 0]"
solve,"['S', 'AA', 'L', 'V']",['solve'],['solve'],0.0,2.63e-05,"[31, 1, 25, 35, 0, 0, 0, 0]"
shorts,"['SH', 'AO', 'R', 'T', 'S']",['shorts'],['shorts'],0.0,1.17e-05,"[32, 4, 30, 33, 31, 0, 0, 0]"
amp,"['AE', 'M', 'P']",['amp'],['amp'],0.0,6.31e-06,"[2, 26, 29, 0, 0, 0, 0, 0]"
johnny,"['JH', 'AA', 'N', 'IY']",['johnny'],['johnny'],0.0,2.24e-05,"[23, 1, 27, 11, 0, 0, 0, 0]"
sole,"['S', 'OW', 'L']",['sole'],['sole'],0.0,1.95e-05,"[31, 12, 25, 0, 0, 0, 0, 0]"
width,"['W', 'IH', 'D', 'TH']",['width'],['width'],0.0,1.05e-05,"[36, 10, 18, 34, 0, 0, 0, 0]"
sight,"['S', 'AY', 'T']",['sight'],['sight'],0.0,3.47e-05,"[31, 6, 33, 0, 0, 0, 0, 0]"
pin,"['P', 'IH', 'N']",['pin'],['pin'],0.0,1.91e-05,"[29, 10, 27, 0, 0, 0, 0, 0]"
clusters,"['K', 'L', 'AH', 'S', 'T', 'ER', 'Z']",['clusters'],['clusters'],0.0,4.79e-06,"[24, 25, 3, 31, 33, 8, 38, 0]"
fin,"['F', 'IH', 'N']",['fin'],['fin'],0.0,5.01e-06,"[20, 10, 27, 0, 0, 0, 0, 0]"
mud,"['M', 'AH', 'D']",['mud'],['mud'],0.0,1.35e-05,"[26, 3, 18, 0, 0, 0, 0, 0]"
uni,"['Y', 'UW', 'N', 'IY']",['uni'],['uni'],0.0,4.9e-06,"[37, 15, 27, 11, 0, 0, 0, 0]"
shark,"['SH', 'AA', 'R', 'K']",['shark'],['shark'],0.0,1.26e-05,"[32, 1, 30, 24, 0, 0, 0, 0]"
demonstrates,"['D', 'EH', 'M', 'AH', 'N', 'S', 'T', 'R', 'EY', 'T', 'S']","['demon', 'strates']","['demon', 'strates']",0.0,7.24e-06,"[18, 7, 26, 3, 27, 31, 33, 30]"
phases,"['F', 'EY', 'Z', 'AH', 'Z']",['phases'],['phases'],0.0,6.76e-06,"[20, 9, 38, 3, 38, 0, 0, 0]"
grateful,"['G', 'R', 'EY', 'T', 'F', 'AH', 'L']","['grate', 'ful']","['grate', 'ful']",0.0,2.24e-05,"[21, 30, 9, 33, 20, 3, 25, 0]"
gradually,"['G', 'R', 'AE', 'JH', 'UW', 'AH', 'L', 'IY']","['gradu', 'ally']","['gradu', 'ally']",0.0,1.62e-05,"[21, 30, 2, 23, 15, 3, 25, 11]"
cliff,"['K', 'L', 'IH', 'F']",['cliff'],['cliff'],0.0,1.26e-05,"[24, 25, 10, 20, 0, 0, 0, 0]"
tract,"['T', 'R', 'AE', 'K', 'T']",['tract'],['tract'],0.0,5.13e-06,"[33, 30, 2, 24, 33, 0, 0, 0]"
lows,"['L', 'OW', 'Z']",['lows'],['lows'],0.0,2.82e-06,"[25, 12, 38, 0, 0, 0, 0, 0]"
billing,"['B', 'IH', 'L', 'IH', 'NG']",['billing'],['billing'],0.0,3.89e-06,"[16, 10, 25, 10, 28, 0, 0, 0]"
outdoors,"['AW', 'T', 'D', 'AO', 'R', 'Z']","['out', 'doors']","['out', 'doors']",0.0,5.13e-06,"[5, 33, 18, 4, 30, 38, 0, 0]"
clothes,"['K', 'L', 'OW', 'DH', 'Z']",['clothes'],['clothes'],0.0,5.25e-05,"[24, 25, 12, 19, 38, 0, 0, 0]"
caused,"['K', 'AA', 'Z', 'D']",['caused'],['caused'],0.0,7.59e-05,"[24, 1, 38, 18, 0, 0, 0, 0]"
frames,"['F', 'R', 'EY', 'M', 'Z']",['frames'],['frames'],0.0,1.02e-05,"[20, 30, 9, 26, 38, 0, 0, 0]"
housewives,"['HH', 'AW', 'S', 'W', 'AY', 'V', 'Z']","['house', 'wives']","['house', 'wives']",0.0,2.51e-06,"[22, 5, 31, 36, 6, 35, 38, 0]"
reprint,"['R', 'IY', 'P', 'R', 'IH', 'N', 'T']","['re', 'print']","['re', 'print']",0.0,2.45e-06,"[30, 11, 29, 30, 10, 27, 33, 0]"
centered,"['S', 'EH', 'N', 'T', 'ER', 'D']",['centered'],['centered'],0.0,9.77e-06,"[31, 7, 27, 33, 8, 18, 0, 0]"
flex,"['F', 'L', 'EH', 'K', 'S']",['flex'],['flex'],0.0,5.37e-06,"[20, 25, 7, 24, 31, 0, 0, 0]"
yearly,"['Y', 'IH', 'R', 'L', 'IY']",['yearly'],['yearly'],0.0,7.59e-06,"[37, 10, 30, 25, 11, 0, 0, 0]"
wound,"['W', 'AW', 'N', 'D']",['wound'],['wound'],0.0,1.74e-05,"[36, 5, 27, 18, 0, 0, 0, 0]"
belle,"['B', 'EH', 'L']",['belle'],['belle'],0.0,6.17e-06,"[16, 7, 25, 0, 0, 0, 0, 0]"
rosa,"['R', 'OW', 'Z', 'AH']",['rosa'],['rosa'],0.0,6.31e-06,"[30, 12, 38, 3, 0, 0, 0, 0]"
pad,"['P', 'AE', 'D']",['pad'],['pad'],0.0,1.02e-05,"[29, 2, 18, 0, 0, 0, 0, 0]"
glory,"['G', 'L', 'AO', 'R', 'IY']",['glory'],['glory'],0.0,2.29e-05,"[21, 25, 4, 30, 11, 0, 0, 0]"
miller,"['M', 'IH', 'L', 'ER']",['miller'],['miller'],0.0,3.16e-05,"[26, 10, 25, 8, 0, 0, 0, 0]"
versus,"['V', 'ER', 'S', 'AH', 'S']",['versus'],['versus'],0.0,2.09e-05,"[35, 8, 31, 3, 31, 0, 0, 0]"
exceed,"['IH', 'K', 'S', 'IY', 'D']","['ex', 'ceed']","['ex', 'ceed']",0.0,8.32e-06,"[10, 24, 31, 11, 18, 0, 0, 0]"
rod,"['R', 'AA', 'D']",['rod'],['rod'],0.0,1.38e-05,"[30, 1, 18, 0, 0, 0, 0, 0]"
fault,"['F', 'AO', 'L', 'T']",['fault'],['fault'],0.0,4.37e-05,"[20, 4, 25, 33, 0, 0, 0, 0]"
cuba,"['K', 'Y', 'UW', 'B', 'AH']",['cuba'],['cuba'],0.0,1.35e-05,"[24, 37, 15, 16, 3, 0, 0, 0]"
silk,"['S', 'IH', 'L', 'K']",['silk'],['silk'],0.0,1.29e-05,"[31, 10, 25, 24, 0, 0, 0, 0]"
kate,"['K', 'EY', 'T']",['kate'],['kate'],0.0,2.19e-05,"[24, 9, 33, 0, 0, 0, 0, 0]"
jimmy,"['JH', 'IH', 'M', 'IY']",['jimmy'],['jimmy'],0.0,2.75e-05,"[23, 10, 26, 11, 0, 0, 0, 0]"
margaret,"['M', 'AA', 'R', 'G', 'ER', 'IH', 'T']","['mar', 'garet']","['mar', 'garet']",0.0,1.7e-05,"[26, 1, 30, 21, 8, 10, 33, 0]"
compaq,"['K', 'AA', 'M', 'P', 'AE', 'K']","['com', 'paq']","['com', 'paq']",0.0,5.5e-07,"[24, 1, 26, 29, 2, 24, 0, 0]"
sad,"['S', 'AE', 'D']",['sad'],['sad'],0.0,6.92e-05,"[31, 2, 18, 0, 0, 0, 0, 0]"
