word,arpabet,syllables,tokenized_word,hamming_distance,word_frequency,phon_vec
cho,"['CH', 'OW']",['cho'],['cho'],0.0,3.09e-06,"[17, 12, 0, 0, 0, 0, 0, 0]"
rpm,"['AA', 'R', 'P', 'IY', 'EH', 'M']",['rpm'],['rpm'],0.0,3.09e-06,"[1, 30, 29, 11, 7, 26, 0, 0]"
tariff,"['T', 'EH', 'R', 'AH', 'F']","['tar', 'iff']","['tar', 'iff']",0.0,3.09e-06,"[33, 7, 30, 3, 20, 0, 0, 0]"
pixels,"['P', 'IH', 'K', 'S', 'AH', 'L', 'Z']",['pixels'],['pixels'],0.0,3.09e-06,"[29, 10, 24, 31, 3, 25, 38, 0]"
motorcycles,"['M', 'OW', 'T', 'ER', 'S', 'AY', 'K', 'AH', 'L', 'Z']","['mo', 'tor', 'cycles']","['motor', 'cycles']",0.09090909090909091,3.09e-06,"[26, 12, 33, 8, 31, 6, 24, 3]"
mixer,"['M', 'IH', 'K', 'S', 'ER']","['mix', 'er']","['mix', 'er']",0.0,3.16e-06,"[26, 10, 24, 31, 8, 0, 0, 0]"
albuquerque,"['AE', 'L', 'B', 'AH', 'K', 'ER', 'K', 'IY']","['al', 'buquerque']","['al', 'buquerque']",0.0,3.16e-06,"[2, 25, 16, 3, 24, 8, 24, 11]"
payable,"['P', 'EY', 'AH', 'B', 'AH', 'L']","['pay', 'able']","['pay', 'able']",0.0,3.16e-06,"[29, 9, 3, 16, 3, 25, 0, 0]"
por,"['P', 'AO', 'R']",['por'],['por'],0.0,3.16e-06,"[29, 4, 30, 0, 0, 0, 0, 0]"
statutes,"['S', 'T', 'AE', 'CH', 'UW', 'T', 'S']","['stat', 'utes']","['stat', 'utes']",0.0,3.16e-06,"[31, 33, 2, 17, 15, 33, 31, 0]"
router,"['R', 'UW', 'T', 'ER']",['router'],['router'],0.0,3.16e-06,"[30, 15, 33, 8, 0, 0, 0, 0]"
honolulu,"['HH', 'AA', 'N', 'AH', 'L', 'UW', 'L', 'UW']","['hon', 'olulu']","['hon', 'olulu']",0.0,3.16e-06,"[22, 1, 27, 3, 25, 15, 25, 15]"
sigma,"['S', 'IH', 'G', 'M', 'AH']",['sigma'],['sigma'],0.0,3.24e-06,"[31, 10, 21, 26, 3, 0, 0, 0]"
cas,"['K', 'AE', 'S']",['cas'],['cas'],0.0,3.24e-06,"[24, 2, 31, 0, 0, 0, 0, 0]"
postage,"['P', 'OW', 'S', 'T', 'AH', 'JH']","['post', 'age']","['post', 'age']",0.0,3.24e-06,"[29, 12, 31, 33, 3, 23, 0, 0]"
licking,"['L', 'IH', 'K', 'IH', 'NG']","['lick', 'ing']","['lick', 'ing']",0.0,3.24e-06,"[25, 10, 24, 10, 28, 0, 0, 0]"
wal,"['W', 'AO', 'L']",['wal'],['wal'],0.0,3.31e-06,"[36, 4, 25, 0, 0, 0, 0, 0]"
reno,"['R', 'IY', 'N', 'OW']",['reno'],['reno'],0.0,3.31e-06,"[30, 11, 27, 12, 0, 0, 0, 0]"
packets,"['P', 'AE', 'K', 'IH', 'T', 'S']","['pack', 'ets']","['pack', 'ets']",0.0,3.31e-06,"[29, 2, 24, 10, 33, 31, 0, 0]"
tex,"['T', 'EH', 'K', 'S']",['tex'],['tex'],0.0,3.31e-06,"[33, 7, 24, 31, 0, 0, 0, 0]"
mono,"['M', 'OW', 'N', 'OW']",['mono'],['mono'],0.0,3.39e-06,"[26, 12, 27, 12, 0, 0, 0, 0]"
staffing,"['S', 'T', 'AE', 'F', 'IH', 'NG']","['staff', 'ing']","['staff', 'ing']",0.0,3.39e-06,"[31, 33, 2, 20, 10, 28, 0, 0]"
mas,"['M', 'AA', 'Z']",['mas'],['mas'],0.0,3.39e-06,"[26, 1, 38, 0, 0, 0, 0, 0]"
creations,"['K', 'R', 'IY', 'EY', 'SH', 'AH', 'N', 'Z']","['cre', 'ations']","['cre', 'ations']",0.0,3.39e-06,"[24, 30, 11, 9, 32, 3, 27, 38]"
rebound,"['R', 'IY', 'B', 'AW', 'N', 'D']","['re', 'bound']","['re', 'bound']",0.0,3.39e-06,"[30, 11, 16, 5, 27, 18, 0, 0]"
ala,"['EY', 'L', 'AH']",['ala'],['ala'],0.0,3.39e-06,"[9, 25, 3, 0, 0, 0, 0, 0]"
mai,"['M', 'AY']",['mai'],['mai'],0.0,3.39e-06,"[26, 6, 0, 0, 0, 0, 0, 0]"
lite,"['L', 'AY', 'T']",['lite'],['lite'],0.0,3.39e-06,"[25, 6, 33, 0, 0, 0, 0, 0]"
saturn,"['S', 'AE', 'T', 'ER', 'N']","['sat', 'urn']","['sat', 'urn']",0.0,3.47e-06,"[31, 2, 33, 8, 27, 0, 0, 0]"
consoles,"['K', 'AH', 'N', 'S', 'OW', 'L', 'Z']","['con', 'soles']","['con', 'soles']",0.0,3.47e-06,"[24, 3, 27, 31, 12, 25, 38, 0]"
burner,"['B', 'ER', 'N', 'ER']","['burn', 'er']","['burn', 'er']",0.0,3.47e-06,"[16, 8, 27, 8, 0, 0, 0, 0]"
specs,"['S', 'P', 'EH', 'K', 'S']",['specs'],['specs'],0.0,3.47e-06,"[31, 29, 7, 24, 31, 0, 0, 0]"
apache,"['AH', 'P', 'AE', 'CH', 'IY']",['apache'],['apache'],0.0,3.47e-06,"[3, 29, 2, 17, 11, 0, 0, 0]"
headset,"['HH', 'EH', 'D', 'S', 'EH', 'T']","['head', 'set']","['head', 'set']",0.0,3.47e-06,"[22, 7, 18, 31, 7, 33, 0, 0]"
dryer,"['D', 'R', 'AY', 'ER']","['dry', 'er']","['dry', 'er']",0.0,3.47e-06,"[18, 30, 6, 8, 0, 0, 0, 0]"
vat,"['V', 'AE', 'T']",['vat'],['vat'],0.0,3.47e-06,"[35, 2, 33, 0, 0, 0, 0, 0]"
fireplace,"['F', 'AY', 'ER', 'P', 'L', 'EY', 'S']","['fire', 'place']","['fire', 'place']",0.0,3.47e-06,"[20, 6, 8, 29, 25, 9, 31, 0]"
org,"['AO', 'R', 'G']",['org'],['org'],0.0,3.55e-06,"[4, 30, 21, 0, 0, 0, 0, 0]"
budapest,"['B', 'UW', 'D', 'AH', 'P', 'EH', 'S', 'T']","['bud', 'apest']","['bud', 'apest']",0.0,3.55e-06,"[16, 15, 18, 3, 29, 7, 31, 33]"
convertible,"['K', 'AH', 'N', 'V', 'ER', 'T', 'AH', 'B', 'AH', 'L']","['con', 'vert', 'ible']","['convert', 'ible']",0.09090909090909091,3.55e-06,"[24, 3, 27, 35, 8, 33, 3, 16]"
phi,"['F', 'AY']",['phi'],['phi'],0.0,3.55e-06,"[20, 6, 0, 0, 0, 0, 0, 0]"
ware,"['W', 'EH', 'R']",['ware'],['ware'],0.0,3.55e-06,"[36, 7, 30, 0, 0, 0, 0, 0]"
dat,"['D', 'AE', 'T']",['dat'],['dat'],0.0,3.55e-06,"[18, 2, 33, 0, 0, 0, 0, 0]"
graphs,"['G', 'R', 'AE', 'F', 'S']",['graphs'],['graphs'],0.0,3.55e-06,"[21, 30, 2, 20, 31, 0, 0, 0]"
playboy,"['P', 'L', 'EY', 'B', 'OY']","['play', 'boy']","['play', 'boy']",0.0,3.63e-06,"[29, 25, 9, 16, 13, 0, 0, 0]"
walnut,"['W', 'AO', 'L', 'N', 'AH', 'T']","['wal', 'nut']","['wal', 'nut']",0.0,3.63e-06,"[36, 4, 25, 27, 3, 33, 0, 0]"
discrete,"['D', 'IH', 'S', 'K', 'R', 'IY', 'T']","['dis', 'crete']","['dis', 'crete']",0.0,3.63e-06,"[18, 10, 31, 24, 30, 11, 33, 0]"
barbie,"['B', 'AA', 'R', 'B', 'IY']","['bar', 'bie']","['bar', 'bie']",0.0,3.63e-06,"[16, 1, 30, 16, 11, 0, 0, 0]"
ons,"['AA', 'N', 'Z']",['ons'],['ons'],0.0,3.63e-06,"[1, 27, 38, 0, 0, 0, 0, 0]"
alerts,"['AH', 'L', 'ER', 'T', 'S']",['alerts'],['alerts'],0.0,3.63e-06,"[3, 25, 8, 33, 31, 0, 0, 0]"
bosnia,"['B', 'AA', 'Z', 'N', 'IY', 'AH']","['bos', 'nia']","['bos', 'nia']",0.0,3.72e-06,"[16, 1, 38, 27, 11, 3, 0, 0]"
instructors,"['IH', 'N', 'S', 'T', 'R', 'AH', 'K', 'T', 'ER', 'Z']","['in', 'struct', 'ors']","['in', 'structors']",0.09090909090909091,3.72e-06,"[10, 27, 31, 33, 30, 3, 24, 33]"
undo,"['AH', 'N', 'D', 'UW']",['undo'],['undo'],0.0,3.72e-06,"[3, 27, 18, 15, 0, 0, 0, 0]"
aus,"['AW', 'Z']",['aus'],['aus'],0.0,3.72e-06,"[5, 38, 0, 0, 0, 0, 0, 0]"
skirts,"['S', 'K', 'ER', 'T', 'S']",['skirts'],['skirts'],0.0,3.72e-06,"[31, 24, 8, 33, 31, 0, 0, 0]"
wellness,"['W', 'EH', 'L', 'N', 'AH', 'S']","['well', 'ness']","['well', 'ness']",0.0,3.72e-06,"[36, 7, 25, 27, 3, 31, 0, 0]"
springer,"['S', 'P', 'R', 'IH', 'NG', 'ER']","['spring', 'er']","['spring', 'er']",0.0,3.72e-06,"[31, 29, 30, 10, 28, 8, 0, 0]"
flux,"['F', 'L', 'AH', 'K', 'S']",['flux'],['flux'],0.0,3.72e-06,"[20, 25, 3, 24, 31, 0, 0, 0]"
flyer,"['F', 'L', 'AY', 'ER']","['fly', 'er']","['fly', 'er']",0.0,3.8e-06,"[20, 25, 6, 8, 0, 0, 0, 0]"
telecom,"['T', 'EH', 'L', 'AH', 'K', 'AA', 'M']","['tele', 'com']","['tele', 'com']",0.0,3.8e-06,"[33, 7, 25, 3, 24, 1, 26, 0]"
fabrics,"['F', 'AE', 'B', 'R', 'IH', 'K', 'S']","['fab', 'rics']","['fab', 'rics']",0.0,3.8e-06,"[20, 2, 16, 30, 10, 24, 31, 0]"
forecasts,"['F', 'AO', 'R', 'K', 'AE', 'S', 'T', 'S']","['fore', 'casts']","['fore', 'casts']",0.0,3.8e-06,"[20, 4, 30, 24, 2, 31, 33, 31]"
sans,"['S', 'AE', 'N', 'Z']",['sans'],['sans'],0.0,3.8e-06,"[31, 2, 27, 38, 0, 0, 0, 0]"
fetish,"['F', 'EH', 'T', 'IH', 'SH']","['fet', 'ish']","['fet', 'ish']",0.0,3.89e-06,"[20, 7, 33, 10, 32, 0, 0, 0]"
isa,"['IY', 'S', 'AH']",['isa'],['isa'],0.0,3.89e-06,"[11, 31, 3, 0, 0, 0, 0, 0]"
billing,"['B', 'IH', 'L', 'IH', 'NG']",['billing'],['billing'],0.0,3.89e-06,"[16, 10, 25, 10, 28, 0, 0, 0]"
pas,"['P', 'AA', 'Z']",['pas'],['pas'],0.0,3.89e-06,"[29, 1, 38, 0, 0, 0, 0, 0]"
spec,"['S', 'P', 'EH', 'K']",['spec'],['spec'],0.0,3.89e-06,"[31, 29, 7, 24, 0, 0, 0, 0]"
browse,"['B', 'R', 'AW', 'Z']",['browse'],['browse'],0.0,3.89e-06,"[16, 30, 5, 38, 0, 0, 0, 0]"
bedford,"['B', 'EH', 'D', 'F', 'ER', 'D']","['bed', 'ford']","['bed', 'ford']",0.0,3.98e-06,"[16, 7, 18, 20, 8, 18, 0, 0]"
colon,"['K', 'OW', 'L', 'AH', 'N']",['colon'],['colon'],0.0,3.98e-06,"[24, 12, 25, 3, 27, 0, 0, 0]"
sap,"['S', 'AE', 'P']",['sap'],['sap'],0.0,3.98e-06,"[31, 2, 29, 0, 0, 0, 0, 0]"
mailing,"['M', 'EY', 'L', 'IH', 'NG']","['mail', 'ing']","['mail', 'ing']",0.0,3.98e-06,"[26, 9, 25, 10, 28, 0, 0, 0]"
grad,"['G', 'R', 'AE', 'D']",['grad'],['grad'],0.0,3.98e-06,"[21, 30, 2, 18, 0, 0, 0, 0]"
portsmouth,"['P', 'AO', 'R', 'T', 'S', 'M', 'AH', 'TH']","['ports', 'mouth']","['ports', 'mouth']",0.0,3.98e-06,"[29, 4, 30, 33, 31, 26, 3, 34]"
deborah,"['D', 'EH', 'B', 'ER', 'AH']","['de', 'borah']","['de', 'borah']",0.0,4.07e-06,"[18, 7, 16, 8, 3, 0, 0, 0]"
payday,"['P', 'EY', 'D', 'EY']","['pay', 'day']","['pay', 'day']",0.0,4.07e-06,"[29, 9, 18, 9, 0, 0, 0, 0]"
geo,"['JH', 'IY', 'OW']",['geo'],['geo'],0.0,4.07e-06,"[23, 11, 12, 0, 0, 0, 0, 0]"
alloy,"['AE', 'L', 'OY']","['al', 'loy']","['al', 'loy']",0.0,4.07e-06,"[2, 25, 13, 0, 0, 0, 0, 0]"
tabs,"['T', 'AE', 'B', 'Z']",['tabs'],['tabs'],0.0,4.07e-06,"[33, 2, 16, 38, 0, 0, 0, 0]"
katrina,"['K', 'AH', 'T', 'R', 'IY', 'N', 'AH']","['kat', 'rina']","['kat', 'rina']",0.0,4.07e-06,"[24, 3, 33, 30, 11, 27, 3, 0]"
presentations,"['P', 'R', 'EH', 'Z', 'AH', 'N', 'T', 'EY', 'SH', 'AH', 'N', 'Z']","['present', 'a', 'tions']","['present', 'ations']",0.07692307692307693,4.07e-06,"[29, 30, 7, 38, 3, 27, 33, 9]"
algeria,"['AE', 'L', 'JH', 'IH', 'R', 'IY', 'AH']","['al', 'ger', 'ia']","['al', 'ger', 'ia']",0.0,4.17e-06,"[2, 25, 23, 10, 30, 11, 3, 0]"
sic,"['S', 'IH', 'K']",['sic'],['sic'],0.0,4.17e-06,"[31, 10, 24, 0, 0, 0, 0, 0]"
bandwidth,"['B', 'AE', 'N', 'D', 'W', 'IH', 'D', 'TH']","['band', 'width']","['band', 'width']",0.0,4.17e-06,"[16, 2, 27, 18, 36, 10, 18, 34]"
printers,"['P', 'R', 'IH', 'N', 'T', 'ER', 'Z']","['print', 'ers']","['print', 'ers']",0.0,4.17e-06,"[29, 30, 10, 27, 33, 8, 38, 0]"
rec,"['R', 'EH', 'K']",['rec'],['rec'],0.0,4.17e-06,"[30, 7, 24, 0, 0, 0, 0, 0]"
dim,"['D', 'IH', 'M']",['dim'],['dim'],0.0,4.17e-06,"[18, 10, 26, 0, 0, 0, 0, 0]"
hash,"['HH', 'AE', 'SH']",['hash'],['hash'],0.0,4.27e-06,"[22, 2, 32, 0, 0, 0, 0, 0]"
cache,"['K', 'AE', 'SH']",['cache'],['cache'],0.0,4.27e-06,"[24, 2, 32, 0, 0, 0, 0, 0]"
fax,"['F', 'AE', 'K', 'S']",['fax'],['fax'],0.0,4.27e-06,"[20, 2, 24, 31, 0, 0, 0, 0]"
tar,"['T', 'AA', 'R']",['tar'],['tar'],0.0,4.27e-06,"[33, 1, 30, 0, 0, 0, 0, 0]"
unavailable,"['AH', 'N', 'AH', 'V', 'EY', 'L', 'AH', 'B', 'AH', 'L']","['un', 'avail', 'able']","['un', 'available']",0.09090909090909091,4.27e-06,"[3, 27, 3, 35, 9, 25, 3, 16]"
align,"['AH', 'L', 'AY', 'N']",['align'],['align'],0.0,4.27e-06,"[3, 25, 6, 27, 0, 0, 0, 0]"
leone,"['L', 'IY', 'OW', 'N']","['le', 'one']","['le', 'one']",0.0,4.37e-06,"[25, 11, 12, 27, 0, 0, 0, 0]"
query,"['K', 'W', 'IY', 'R', 'IY']",['query'],['query'],0.0,4.37e-06,"[24, 36, 11, 30, 11, 0, 0, 0]"
poly,"['P', 'AA', 'L', 'IY']",['poly'],['poly'],0.0,4.37e-06,"[29, 1, 25, 11, 0, 0, 0, 0]"
shipments,"['SH', 'IH', 'P', 'M', 'AH', 'N', 'T', 'S']","['ship', 'ments']","['ship', 'ments']",0.0,4.37e-06,"[32, 10, 29, 26, 3, 27, 33, 31]"
corpus,"['K', 'AO', 'R', 'P', 'AH', 'S']","['cor', 'pus']","['cor', 'pus']",0.0,4.37e-06,"[24, 4, 30, 29, 3, 31, 0, 0]"
polymer,"['P', 'AA', 'L', 'AH', 'M', 'ER']","['poly', 'mer']","['poly', 'mer']",0.0,4.37e-06,"[29, 1, 25, 3, 26, 8, 0, 0]"
expo,"['EH', 'K', 'S', 'P', 'OW']",['expo'],['expo'],0.0,4.37e-06,"[7, 24, 31, 29, 12, 0, 0, 0]"
lan,"['L', 'AE', 'N']",['lan'],['lan'],0.0,4.37e-06,"[25, 2, 27, 0, 0, 0, 0, 0]"
pest,"['P', 'EH', 'S', 'T']",['pest'],['pest'],0.0,4.37e-06,"[29, 7, 31, 33, 0, 0, 0, 0]"
camel,"['K', 'AE', 'M', 'AH', 'L']",['camel'],['camel'],0.0,4.37e-06,"[24, 2, 26, 3, 25, 0, 0, 0]"
chronicles,"['K', 'R', 'AA', 'N', 'IH', 'K', 'AH', 'L', 'Z']","['chron', 'icles']","['chron', 'icles']",0.0,4.37e-06,"[24, 30, 1, 27, 10, 24, 3, 25]"
handmade,"['HH', 'AE', 'N', 'D', 'M', 'EY', 'D']","['hand', 'made']","['hand', 'made']",0.0,4.37e-06,"[22, 2, 27, 18, 26, 9, 18, 0]"
rapids,"['R', 'AE', 'P', 'AH', 'D', 'Z']","['rap', 'ids']","['rap', 'ids']",0.0,4.37e-06,"[30, 2, 29, 3, 18, 38, 0, 0]"
hartford,"['HH', 'AA', 'R', 'T', 'F', 'ER', 'D']","['hart', 'ford']","['hart', 'ford']",0.0,4.37e-06,"[22, 1, 30, 33, 20, 8, 18, 0]"
canberra,"['K', 'AE', 'N', 'B', 'EH', 'R', 'AH']","['can', 'berra']","['can', 'berra']",0.0,4.37e-06,"[24, 2, 27, 16, 7, 30, 3, 0]"
logged,"['L', 'AO', 'G', 'D']",['logged'],['logged'],0.0,4.47e-06,"[25, 4, 21, 18, 0, 0, 0, 0]"
blackberry,"['B', 'L', 'AE', 'K', 'B', 'EH', 'R', 'IY']","['black', 'berry']","['black', 'berry']",0.0,4.47e-06,"[16, 25, 2, 24, 16, 7, 30, 11]"
mae,"['M', 'EY']",['mae'],['mae'],0.0,4.47e-06,"[26, 9, 0, 0, 0, 0, 0, 0]"
contracting,"['K', 'AA', 'N', 'T', 'R', 'AE', 'K', 'T', 'IH', 'NG']","['con', 'tract', 'ing']","['contract', 'ing']",0.09090909090909091,4.47e-06,"[24, 1, 27, 33, 30, 2, 24, 33]"
seafood,"['S', 'IY', 'F', 'UW', 'D']","['sea', 'food']","['sea', 'food']",0.0,4.47e-06,"[31, 11, 20, 15, 18, 0, 0, 0]"
loops,"['L', 'UW', 'P', 'S']",['loops'],['loops'],0.0,4.47e-06,"[25, 15, 29, 31, 0, 0, 0, 0]"
trailers,"['T', 'R', 'EY', 'L', 'ER', 'Z']","['trail', 'ers']","['trail', 'ers']",0.0,4.47e-06,"[33, 30, 9, 25, 8, 38, 0, 0]"
crest,"['K', 'R', 'EH', 'S', 'T']",['crest'],['crest'],0.0,4.47e-06,"[24, 30, 7, 31, 33, 0, 0, 0]"
eng,"['EH', 'NG']",['eng'],['eng'],0.0,4.57e-06,"[7, 28, 0, 0, 0, 0, 0, 0]"
textbooks,"['T', 'EH', 'K', 'S', 'T', 'B', 'UH', 'K', 'S']","['text', 'books']","['text', 'books']",0.0,4.57e-06,"[33, 7, 24, 31, 33, 16, 14, 24]"
wed,"['W', 'EH', 'D']",['wed'],['wed'],0.0,4.57e-06,"[36, 7, 18, 0, 0, 0, 0, 0]"
softball,"['S', 'AO', 'F', 'T', 'B', 'AO', 'L']","['soft', 'ball']","['soft', 'ball']",0.0,4.57e-06,"[31, 4, 20, 33, 16, 4, 25, 0]"
proceeding,"['P', 'R', 'AH', 'S', 'IY', 'D', 'IH', 'NG']","['pro', 'ceed', 'ing']","['pro', 'ceed', 'ing']",0.0,4.57e-06,"[29, 30, 3, 31, 11, 18, 10, 28]"
audi,"['AO', 'D', 'IY']",['audi'],['audi'],0.0,4.57e-06,"[4, 18, 11, 0, 0, 0, 0, 0]"
replica,"['R', 'EH', 'P', 'L', 'IH', 'K', 'AH']","['rep', 'lica']","['rep', 'lica']",0.0,4.68e-06,"[30, 7, 29, 25, 10, 24, 3, 0]"
sip,"['S', 'IH', 'P']",['sip'],['sip'],0.0,4.68e-06,"[31, 10, 29, 0, 0, 0, 0, 0]"
prostate,"['P', 'R', 'AA', 'S', 'T', 'EY', 'T']","['pro', 'state']","['pro', 'state']",0.0,4.68e-06,"[29, 30, 1, 31, 33, 9, 33, 0]"
cite,"['S', 'AY', 'T']",['cite'],['cite'],0.0,4.68e-06,"[31, 6, 33, 0, 0, 0, 0, 0]"
transmit,"['T', 'R', 'AE', 'N', 'Z', 'M', 'IH', 'T']","['trans', 'mit']","['trans', 'mit']",0.0,4.68e-06,"[33, 30, 2, 27, 38, 26, 10, 33]"
ripe,"['R', 'AY', 'P']",['ripe'],['ripe'],0.0,4.68e-06,"[30, 6, 29, 0, 0, 0, 0, 0]"
copying,"['K', 'AA', 'P', 'IY', 'IH', 'NG']","['copy', 'ing']","['copy', 'ing']",0.0,4.79e-06,"[24, 1, 29, 11, 10, 28, 0, 0]"
exhibitions,"['EH', 'K', 'S', 'AH', 'B', 'IH', 'SH', 'AH', 'N', 'Z']","['ex', 'hib', 'i', 'tions']","['ex', 'hib', 'itions']",0.09090909090909091,4.79e-06,"[7, 24, 31, 3, 16, 10, 32, 3]"
reg,"['R', 'EH', 'G']",['reg'],['reg'],0.0,4.79e-06,"[30, 7, 21, 0, 0, 0, 0, 0]"
strand,"['S', 'T', 'R', 'AE', 'N', 'D']",['strand'],['strand'],0.0,4.79e-06,"[31, 33, 30, 2, 27, 18, 0, 0]"
impaired,"['IH', 'M', 'P', 'EH', 'R', 'D']","['im', 'paired']","['im', 'paired']",0.0,4.79e-06,"[10, 26, 29, 7, 30, 18, 0, 0]"
clusters,"['K', 'L', 'AH', 'S', 'T', 'ER', 'Z']",['clusters'],['clusters'],0.0,4.79e-06,"[24, 25, 3, 31, 33, 8, 38, 0]"
trustee,"['T', 'R', 'AH', 'S', 'T', 'IY']","['trust', 'ee']","['trust', 'ee']",0.0,4.79e-06,"[33, 30, 3, 31, 33, 11, 0, 0]"
outreach,"['AW', 'T', 'R', 'IY', 'CH']","['out', 'reach']","['out', 'reach']",0.0,4.79e-06,"[5, 33, 30, 11, 17, 0, 0, 0]"
clone,"['K', 'L', 'OW', 'N']",['clone'],['clone'],0.0,4.79e-06,"[24, 25, 12, 27, 0, 0, 0, 0]"
pike,"['P', 'AY', 'K']",['pike'],['pike'],0.0,4.79e-06,"[29, 6, 24, 0, 0, 0, 0, 0]"
weighted,"['W', 'EY', 'T', 'IH', 'D']",['weighted'],['weighted'],0.0,4.79e-06,"[36, 9, 33, 10, 18, 0, 0, 0]"
timer,"['T', 'AY', 'M', 'ER']",['timer'],['timer'],0.0,4.79e-06,"[33, 6, 26, 8, 0, 0, 0, 0]"
corrections,"['K', 'ER', 'EH', 'K', 'SH', 'AH', 'N', 'Z']","['cor', 'rec', 'tions']","['cor', 'rections']",0.09090909090909091,4.9e-06,"[24, 8, 7, 24, 32, 3, 27, 38]"
sol,"['S', 'AA', 'L']",['sol'],['sol'],0.0,4.9e-06,"[31, 1, 25, 0, 0, 0, 0, 0]"
dos,"['D', 'AO', 'S']",['dos'],['dos'],0.0,4.9e-06,"[18, 4, 31, 0, 0, 0, 0, 0]"
uni,"['Y', 'UW', 'N', 'IY']",['uni'],['uni'],0.0,4.9e-06,"[37, 15, 27, 11, 0, 0, 0, 0]"
avatar,"['AE', 'V', 'AH', 'T', 'AA', 'R']",['avatar'],['avatar'],0.0,4.9e-06,"[2, 35, 3, 33, 1, 30, 0, 0]"
apt,"['AE', 'P', 'T']",['apt'],['apt'],0.0,4.9e-06,"[2, 29, 33, 0, 0, 0, 0, 0]"
midlands,"['M', 'IH', 'D', 'L', 'AE', 'N', 'D', 'Z']","['mid', 'lands']","['mid', 'lands']",0.0,4.9e-06,"[26, 10, 18, 25, 2, 27, 18, 38]"
thumbs,"['TH', 'AH', 'M', 'Z']",['thumbs'],['thumbs'],0.0,4.9e-06,"[34, 3, 26, 38, 0, 0, 0, 0]"
stickers,"['S', 'T', 'IH', 'K', 'ER', 'Z']","['stick', 'ers']","['stick', 'ers']",0.0,4.9e-06,"[31, 33, 10, 24, 8, 38, 0, 0]"
mortgages,"['M', 'AO', 'R', 'G', 'AH', 'JH', 'AH', 'Z']","['mort', 'gages']","['mort', 'gages']",0.0,4.9e-06,"[26, 4, 30, 21, 3, 23, 3, 38]"
plymouth,"['P', 'L', 'IH', 'M', 'AH', 'TH']","['ply', 'mouth']","['ply', 'mouth']",0.0,4.9e-06,"[29, 25, 10, 26, 3, 34, 0, 0]"
mart,"['M', 'AA', 'R', 'T']",['mart'],['mart'],0.0,4.9e-06,"[26, 1, 30, 33, 0, 0, 0, 0]"
highland,"['HH', 'AY', 'L', 'AH', 'N', 'D']","['high', 'land']","['high', 'land']",0.0,5.01e-06,"[22, 6, 25, 3, 27, 18, 0, 0]"
downloading,"['D', 'AW', 'N', 'L', 'OW', 'D', 'IH', 'NG']","['down', 'load', 'ing']","['down', 'loading']",0.09090909090909091,5.01e-06,"[18, 5, 27, 25, 12, 18, 10, 28]"
sur,"['S', 'ER']",['sur'],['sur'],0.0,5.01e-06,"[31, 8, 0, 0, 0, 0, 0, 0]"
uruguay,"['Y', 'ER', 'AH', 'G', 'W', 'EY']","['ur', 'uguay']","['ur', 'uguay']",0.0,5.01e-06,"[37, 8, 3, 21, 36, 9, 0, 0]"
idle,"['AY', 'D', 'AH', 'L']",['idle'],['idle'],0.0,5.01e-06,"[6, 18, 3, 25, 0, 0, 0, 0]"
fin,"['F', 'IH', 'N']",['fin'],['fin'],0.0,5.01e-06,"[20, 10, 27, 0, 0, 0, 0, 0]"
zen,"['Z', 'EH', 'N']",['zen'],['zen'],0.0,5.01e-06,"[38, 7, 27, 0, 0, 0, 0, 0]"
quad,"['K', 'W', 'AA', 'D']",['quad'],['quad'],0.0,5.01e-06,"[24, 36, 1, 18, 0, 0, 0, 0]"
pos,"['P', 'AA', 'S']",['pos'],['pos'],0.0,5.01e-06,"[29, 1, 31, 0, 0, 0, 0, 0]"
pottery,"['P', 'AA', 'T', 'ER', 'IY']","['pot', 'tery']","['pot', 'tery']",0.0,5.01e-06,"[29, 1, 33, 8, 11, 0, 0, 0]"
gamma,"['G', 'AE', 'M', 'AH']",['gamma'],['gamma'],0.0,5.01e-06,"[21, 2, 26, 3, 0, 0, 0, 0]"
bracelet,"['B', 'R', 'EY', 'S', 'L', 'AH', 'T']","['brace', 'let']","['brace', 'let']",0.0,5.01e-06,"[16, 30, 9, 31, 25, 3, 33, 0]"
chronicle,"['K', 'R', 'AA', 'N', 'IH', 'K', 'AH', 'L']","['chron', 'icle']","['chron', 'icle']",0.0,5.01e-06,"[24, 30, 1, 27, 10, 24, 3, 25]"
validity,"['V', 'AH', 'L', 'IH', 'D', 'AH', 'T', 'IY']","['valid', 'ity']","['valid', 'ity']",0.0,5.01e-06,"[35, 3, 25, 10, 18, 3, 33, 11]"
baseline,"['B', 'EY', 'S', 'L', 'AY', 'N']",['baseline'],['baseline'],0.0,5.01e-06,"[16, 9, 31, 25, 6, 27, 0, 0]"
nam,"['N', 'AE', 'M']",['nam'],['nam'],0.0,5.01e-06,"[27, 2, 26, 0, 0, 0, 0, 0]"
tiles,"['T', 'AY', 'L', 'Z']",['tiles'],['tiles'],0.0,5.13e-06,"[33, 6, 25, 38, 0, 0, 0, 0]"
mag,"['M', 'AE', 'G']",['mag'],['mag'],0.0,5.13e-06,"[26, 2, 21, 0, 0, 0, 0, 0]"
scripts,"['S', 'K', 'R', 'IH', 'P', 'T', 'S']",['scripts'],['scripts'],0.0,5.13e-06,"[31, 24, 30, 10, 29, 33, 31, 0]"
